Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
31-08-14,14
30-08-14,15
29-08-14,21
28-08-14,21
27-08-14,22
26-08-14,15
25-08-14,19
24-08-14,12
23-08-14,13
22-08-14,21
21-08-14,21
20-08-14,15
19-08-14,14
18-08-14,13
17-08-14,11
16-08-14,12
15-08-14,14
14-08-14,14
13-08-14,17
12-08-14,18
11-08-14,14
10-08-14,18
09-08-14,22
08-08-14,27
07-08-14,24
06-08-14,25
05-08-14,23
04-08-14,17
03-08-14,20
02-08-14,24
01-08-14,26

