Datum Zeit,Chemnitz-Leipziger Str. PM2.5
,µg/m³
31-10-08,
30-10-08,10.67
29-10-08,
28-10-08,22.50
27-10-08,
26-10-08,13.81
25-10-08,
24-10-08,25.33
23-10-08,
22-10-08,4.46
21-10-08,
20-10-08,20.03
19-10-08,
18-10-08,18.38
17-10-08,
16-10-08,9.76
15-10-08,
14-10-08,25.18
13-10-08,
12-10-08,17.33
11-10-08,
10-10-08,28.11
09-10-08,
08-10-08,21.46
07-10-08,
06-10-08,11.86
05-10-08,
04-10-08,9.45
03-10-08,
02-10-08,10.62
01-10-08,

