Datum Zeit,Dresden-Bergstraße PM2.5
,µg/m³
31-10-08,
30-10-08,13.41
29-10-08,
28-10-08,26.41
27-10-08,
26-10-08,28.38
25-10-08,
24-10-08,27.16
23-10-08,
22-10-08,11.96
21-10-08,
20-10-08,23.23
19-10-08,
18-10-08,16.08
17-10-08,
16-10-08,12.36
15-10-08,
14-10-08,31.02
13-10-08,
12-10-08,20.63
11-10-08,
10-10-08,23.09
09-10-08,
08-10-08,21.87
07-10-08,
06-10-08,10.87
05-10-08,
04-10-08,9.44
03-10-08,
02-10-08,9.74
01-10-08,

