Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
31-10-08,15
30-10-08,6
29-10-08,10
28-10-08,21
27-10-08,11
26-10-08,13
25-10-08,40
24-10-08,27
23-10-08,22
22-10-08,5
21-10-08,17
20-10-08,21
19-10-08,18
18-10-08,19
17-10-08,12
16-10-08,9
15-10-08,36
14-10-08,34
13-10-08,25
12-10-08,20
11-10-08,29
10-10-08,30
09-10-08,24
08-10-08,19
07-10-08,17
06-10-08,7
05-10-08,7
04-10-08,8
03-10-08,7
02-10-08,8
01-10-08,4

