Datum Zeit,Dresden-Nord PM2.5
,µg/m³
31-10-08,
30-10-08,7.99
29-10-08,
28-10-08,16.84
27-10-08,
26-10-08,24.15
25-10-08,
24-10-08,23.84
23-10-08,
22-10-08,5.59
21-10-08,
20-10-08,19.67
19-10-08,
18-10-08,15.19
17-10-08,
16-10-08,8.15
15-10-08,
14-10-08,28.10
13-10-08,
12-10-08,21.06
11-10-08,
10-10-08,17.91
09-10-08,
08-10-08,20.88
07-10-08,
06-10-08,9.42
05-10-08,
04-10-08,9.91
03-10-08,
02-10-08,8.02
01-10-08,6.39

