Datum Zeit,Collmberg PM10
,µg/m³
31-10-08,12
30-10-08,2
29-10-08,4
28-10-08,21
27-10-08,10
26-10-08,18
25-10-08,31
24-10-08,17
23-10-08,18
22-10-08,4
21-10-08,13
20-10-08,18
19-10-08,17
18-10-08,19
17-10-08,13
16-10-08,7
15-10-08,32
14-10-08,29
13-10-08,20
12-10-08,22
11-10-08,22
10-10-08,16
09-10-08,17
08-10-08,23
07-10-08,14
06-10-08,5
05-10-08,7
04-10-08,9
03-10-08,6
02-10-08,7
01-10-08,4

