Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
31-10-08,24
30-10-08,16
29-10-08,18
28-10-08,38
27-10-08,29
26-10-08,36
25-10-08,48
24-10-08,40
23-10-08,36
22-10-08,13
21-10-08,32
20-10-08,35
19-10-08,21
18-10-08,30
17-10-08,19
16-10-08,19
15-10-08,42
14-10-08,53
13-10-08,40
12-10-08,34
11-10-08,38
10-10-08,41
09-10-08,42
08-10-08,33
07-10-08,29
06-10-08,20
05-10-08,12
04-10-08,16
03-10-08,17
02-10-08,17
01-10-08,11

