Datum,Zeit,BEN,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-05-01,,,,,,49,,
2017-05-01,01:00,,1,5,,,,
2017-05-01,02:00,,1,8,,,,
2017-05-01,03:00,,1,10,,,,
2017-05-01,04:00,,2,12,,,,
2017-05-01,05:00,,1,11,,,,
2017-05-01,06:00,,1,11,,,,
2017-05-01,07:00,,2,9,,,,
2017-05-01,08:00,,3,10,,,,
2017-05-01,09:00,,4,9,,,,
2017-05-01,10:00,,7,12,,,,
2017-05-01,11:00,,1,3,,,,
2017-05-01,12:00,,1,2,,,,
2017-05-01,13:00,,1,2,,,,
2017-05-01,14:00,,1,2,,,,
2017-05-01,15:00,,1,3,,,,
2017-05-01,16:00,,1,2,,,,
2017-05-01,17:00,,1,5,,,,
2017-05-01,18:00,,1,6,,,,
2017-05-01,19:00,,1,7,,,,
2017-05-01,20:00,,1,8,,,,
2017-05-01,21:00,,1,12,,,,
2017-05-01,22:00,,2,11,,,,
2017-05-01,23:00,,1,10,,,,
2017-05-02,,,,,,9,,
2017-05-02,00:00,,1,10,,,,
2017-05-02,01:00,,1,8,,,,
2017-05-02,02:00,,1,10,,,,
2017-05-02,03:00,,1,8,,,,
2017-05-02,04:00,,1,7,,,,
2017-05-02,05:00,,1,6,,,,
2017-05-02,06:00,,1,8,,,,
2017-05-02,07:00,,1,10,,,,
2017-05-02,08:00,,2,11,,,,
2017-05-02,09:00,,1,3,,,,
2017-05-02,10:00,,1,3,,,,
2017-05-02,11:00,,1,4,,,,
2017-05-02,12:00,,1,4,,,,
2017-05-02,13:00,,1,5,,,,
2017-05-02,14:00,,1,6,,,,
2017-05-02,15:00,,1,7,,,,
2017-05-02,16:00,,1,8,,,,
2017-05-02,17:00,,1,9,,,,
2017-05-02,18:00,,1,10,,,,
2017-05-02,19:00,,1,10,,,,
2017-05-02,20:00,,1,10,,,,
2017-05-02,21:00,,1,10,,,,
2017-05-02,22:00,,1,7,,,,
