Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
2017-05-04,15:00,,5,11,,,
2017-05-04,16:00,,2,11,,,
2017-05-04,17:00,,11,17,,,
2017-05-04,18:00,,2,13,,,
2017-05-04,19:00,,2,13,,,
2017-05-04,20:00,,1,15,,,
2017-05-04,21:00,,1,12,,,
2017-05-04,22:00,,1,13,,,
2017-05-04,23:00,,1,14,,,
2017-05-05,00:00,,1,12,,,
2017-05-05,01:00,,1,11,,,
2017-05-05,02:00,,1,9,,,
2017-05-05,03:00,,1,9,,,
2017-05-05,04:00,,1,9,,,
2017-05-05,05:00,,1,6,,,
2017-05-05,06:00,,17,14,,,
2017-05-05,07:00,,28,22,,,
2017-05-05,08:00,,24,19,,,
2017-05-05,09:00,,18,17,,,
2017-05-05,10:00,,19,18,,,
2017-05-05,11:00,,20,18,,,
2017-05-05,12:00,,19,20,,,
2017-05-05,13:00,,25,21,,,
2017-05-05,14:00,,14,16,,,
2017-05-05,15:00,,18,18,,,
2017-05-05,16:00,,14,18,,,
2017-05-05,17:00,,22,25,,,
2017-05-05,18:00,,9,20,,,
2017-05-05,19:00,,3,18,,,
2017-05-05,20:00,,3,20,,,
2017-05-05,21:00,,2,19,,,
2017-05-05,22:00,,1,15,,,
2017-05-05,23:00,,1,20,,,
2017-05-06,00:00,,1,17,,,
2017-05-06,01:00,,1,14,,,
2017-05-06,02:00,,1,14,,,
2017-05-06,03:00,,1,12,,,
2017-05-06,04:00,,1,11,,,
2017-05-06,05:00,,1,10,,,
2017-05-06,06:00,,2,13,,,
2017-05-06,07:00,,4,13,,,
2017-05-06,08:00,,10,15,,,
2017-05-06,09:00,,15,14,,,
2017-05-06,10:00,,11,13,,,
2017-05-06,11:00,,16,15,,,
2017-05-06,12:00,,7,10,,,
2017-05-06,13:00,,8,11,,,
2017-05-06,14:00,,8,11,,,
2017-05-06,15:00,,5,10,,,
2017-05-06,16:00,,4,10,,,
2017-05-06,17:00,,4,9,,,
2017-05-06,18:00,,4,10,,,
2017-05-06,19:00,,2,8,,,
2017-05-06,20:00,,1,8,,,
2017-05-06,21:00,,1,9,,,
2017-05-06,22:00,,1,10,,,
2017-05-06,23:00,,1,10,,,
2017-05-07,00:00,,1,9,,,
2017-05-07,01:00,,1,9,,,
2017-05-07,02:00,,1,8,,,
2017-05-07,03:00,,1,7,,,
2017-05-07,04:00,,1,7,,,
2017-05-07,05:00,,1,8,,,
2017-05-07,06:00,,6,14,,,
2017-05-07,07:00,,1,11,,,
2017-05-07,08:00,,4,12,,,
2017-05-07,09:00,,5,9,,,
2017-05-07,10:00,,3,6,,,
2017-05-07,11:00,,3,5,,,
2017-05-07,12:00,,1,5,,,
2017-05-07,13:00,,1,5,,,
2017-05-07,14:00,,1,6,,,
2017-05-07,15:00,,2,6,,,
2017-05-07,16:00,,1,4,,,
2017-05-07,17:00,,1,5,,,
2017-05-07,18:00,,1,4,,,
2017-05-07,19:00,,1,4,,,
2017-05-07,20:00,,1,6,,,
2017-05-07,21:00,,1,16,,,
2017-05-07,22:00,,1,15,,,
2017-05-07,23:00,,3,16,,,
2017-05-08,00:00,,2,13,,,
2017-05-08,01:00,,1,11,,,
2017-05-08,02:00,,2,15,,,
2017-05-08,03:00,,2,13,,,
2017-05-08,04:00,,3,14,,,
2017-05-08,05:00,,4,17,,,
2017-05-08,06:00,,13,22,,,
2017-05-08,07:00,,8,18,,,
2017-05-08,08:00,,5,15,,,
2017-05-08,09:00,,8,13,,,
2017-05-08,10:00,,8,13,,,
2017-05-08,11:00,,11,13,,,
2017-05-08,12:00,,10,13,,,
2017-05-08,13:00,,5,11,,,
2017-05-08,14:00,,5,11,,,
2017-05-08,15:00,,12,15,,,
2017-05-08,16:00,,10,15,,,
2017-05-08,17:00,,10,15,,,
2017-05-08,18:00,,6,13,,,
2017-05-08,19:00,,2,9,,,
2017-05-08,20:00,,1,7,,,
2017-05-08,21:00,,1,5,,,
2017-05-08,22:00,,1,4,,,
