Datum,Zeit,BEN,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-05-01,,,,,,18,,
2017-05-01,01:00,,1,8,68,,,
2017-05-01,02:00,,1,7,67,,,
2017-05-01,03:00,,1,6,66,,,
2017-05-01,04:00,,1,8,62,,,
2017-05-01,05:00,,1,9,58,,,
2017-05-01,06:00,,1,8,61,,,
2017-05-01,07:00,,1,5,71,,,
2017-05-01,08:00,,1,4,79,,,
2017-05-01,09:00,,1,3,93,,,
2017-05-01,10:00,,1,3,96,,,
2017-05-01,11:00,,1,3,100,,,
2017-05-01,12:00,,1,3,100,,,
2017-05-01,13:00,,1,3,100,,,
2017-05-01,14:00,,1,3,99,,,
2017-05-01,15:00,,1,3,99,,,
2017-05-01,16:00,,2,13,87,,,
2017-05-01,17:00,,1,11,91,,,
2017-05-01,18:00,,2,23,82,,,
2017-05-01,19:00,,1,13,86,,,
2017-05-01,20:00,,1,19,78,,,
2017-05-01,21:00,,1,34,63,,,
2017-05-01,22:00,,1,20,71,,,
2017-05-01,23:00,,1,31,61,,,
2017-05-02,,,,,,9,,
2017-05-02,00:00,,1,17,71,,,
2017-05-02,01:00,,1,6,75,,,
2017-05-02,02:00,,1,6,71,,,
2017-05-02,03:00,,1,9,67,,,
2017-05-02,04:00,,1,15,57,,,
2017-05-02,05:00,,1,11,57,,,
2017-05-02,06:00,,2,28,,,,
2017-05-02,07:00,,3,26,41,,,
2017-05-02,08:00,,4,35,33,,,
2017-05-02,09:00,,1,14,45,,,
2017-05-02,10:00,,2,15,39,,,
2017-05-02,11:00,,2,12,43,,,
2017-05-02,12:00,,2,9,57,,,
2017-05-02,13:00,,1,6,71,,,
2017-05-02,14:00,,1,6,69,,,
2017-05-02,15:00,,1,10,62,,,
2017-05-02,16:00,,2,9,67,,,
2017-05-02,17:00,,1,6,84,,,
2017-05-02,18:00,,1,7,83,,,
2017-05-02,19:00,,1,8,79,,,
2017-05-02,20:00,,1,11,73,,,
2017-05-02,21:00,,1,17,62,,,
2017-05-02,22:00,,1,13,65,,,
2017-05-02,23:00,,1,10,68,,,
2017-05-03,,,,,,20,,
2017-05-03,00:00,,1,9,67,,,
2017-05-03,01:00,,1,14,55,,,
2017-05-03,02:00,,1,15,45,,,
2017-05-03,03:00,,1,7,57,,,
2017-05-03,04:00,,1,13,38,,,
2017-05-03,05:00,,1,11,39,,,
2017-05-03,06:00,,1,12,42,,,
2017-05-03,07:00,,3,13,46,,,
2017-05-03,08:00,,15,30,41,,,
2017-05-03,09:00,,10,19,39,,,
2017-05-03,10:00,,4,6,39,,,
2017-05-03,11:00,,3,5,48,,,
2017-05-03,12:00,,2,5,50,,,
2017-05-03,13:00,,2,4,55,,,
2017-05-03,14:00,,1,3,73,,,
2017-05-03,15:00,,1,5,81,,,
2017-05-03,16:00,,1,3,88,,,
2017-05-03,17:00,,1,4,87,,,
2017-05-03,18:00,,1,4,80,,,
2017-05-03,19:00,,1,4,68,,,
2017-05-03,20:00,,1,4,60,,,
2017-05-03,21:00,,1,4,58,,,
2017-05-03,22:00,,1,4,58,,,
2017-05-03,23:00,,1,7,56,,,
2017-05-04,,,,,,23,,
2017-05-04,00:00,,1,13,48,,,
2017-05-04,01:00,,1,9,46,,,
2017-05-04,02:00,,1,6,42,,,
2017-05-04,03:00,,1,4,42,,,
2017-05-04,04:00,,1,4,40,,,
2017-05-04,05:00,,1,5,38,,,
2017-05-04,06:00,,1,7,34,,,
2017-05-04,07:00,,1,7,32,,,
2017-05-04,08:00,,1,7,33,,,
2017-05-04,09:00,,2,8,33,,,
2017-05-04,10:00,,1,6,36,,,
2017-05-04,11:00,,1,7,37,,,
2017-05-04,12:00,,1,5,43,,,
2017-05-04,13:00,,1,7,45,,,
2017-05-04,14:00,,1,8,39,,,
2017-05-04,15:00,,1,7,37,,,
2017-05-04,16:00,,1,6,44,,,
2017-05-04,17:00,,1,5,49,,,
2017-05-04,18:00,,1,5,48,,,
2017-05-04,19:00,,1,5,46,,,
2017-05-04,20:00,,1,5,46,,,
2017-05-04,21:00,,1,4,46,,,
2017-05-04,22:00,,1,4,45,,,
2017-05-04,23:00,,1,3,45,,,
2017-05-05,,,,,,14,,
2017-05-05,00:00,,1,4,43,,,
2017-05-05,01:00,,1,4,36,,,
2017-05-05,02:00,,1,3,38,,,
2017-05-05,03:00,,1,3,39,,,
2017-05-05,04:00,,1,3,35,,,
2017-05-05,05:00,,1,3,34,,,
2017-05-05,06:00,,1,4,32,,,
2017-05-05,07:00,,1,6,31,,,
2017-05-05,08:00,,1,6,30,,,
2017-05-05,09:00,,1,5,32,,,
2017-05-05,10:00,,2,7,34,,,
2017-05-05,11:00,,1,5,42,,,
2017-05-05,12:00,,1,5,45,,,
2017-05-05,13:00,,1,4,49,,,
2017-05-05,14:00,,1,4,59,,,
2017-05-05,15:00,,1,5,56,,,
2017-05-05,16:00,,1,6,51,,,
2017-05-05,17:00,,2,8,50,,,
2017-05-05,18:00,,1,7,46,,,
2017-05-05,19:00,,1,8,38,,,
2017-05-05,20:00,,1,8,35,,,
2017-05-05,21:00,,1,7,35,,,
2017-05-05,22:00,,1,4,43,,,
2017-05-05,23:00,,1,3,45,,,
2017-05-06,,,,,,19,,
2017-05-06,00:00,,1,4,49,,,
2017-05-06,01:00,,1,4,35,,,
2017-05-06,02:00,,1,3,36,,,
2017-05-06,03:00,,1,4,32,,,
2017-05-06,04:00,,1,5,26,,,
2017-05-06,05:00,,1,6,23,,,
2017-05-06,06:00,,1,7,19,,,
2017-05-06,07:00,,2,8,18,,,
2017-05-06,08:00,,4,13,21,,,
2017-05-06,09:00,,2,10,27,,,
2017-05-06,10:00,,5,14,21,,,
2017-05-06,11:00,,5,14,27,,,
2017-05-06,12:00,,4,8,52,,,
2017-05-06,13:00,,2,7,72,,,
2017-05-06,14:00,,1,6,77,,,
2017-05-06,15:00,,1,4,86,,,
2017-05-06,16:00,,1,5,89,,,
2017-05-06,17:00,,1,3,91,,,
2017-05-06,18:00,,1,4,89,,,
2017-05-06,19:00,,1,3,84,,,
2017-05-06,20:00,,1,3,79,,,
2017-05-06,21:00,,1,4,73,,,
2017-05-06,22:00,,1,4,70,,,
2017-05-06,23:00,,1,5,66,,,
2017-05-07,,,,,,15,,
2017-05-07,00:00,,1,7,65,,,
2017-05-07,01:00,,1,3,58,,,
2017-05-07,02:00,,1,4,48,,,
2017-05-07,03:00,,1,3,48,,,
2017-05-07,04:00,,1,3,41,,,
2017-05-07,05:00,,1,3,41,,,
2017-05-07,06:00,,1,7,41,,,
2017-05-07,07:00,,2,14,32,,,
2017-05-07,08:00,,1,8,42,,,
2017-05-07,09:00,,1,6,49,,,
2017-05-07,10:00,,1,3,61,,,
2017-05-07,11:00,,1,2,67,,,
2017-05-07,12:00,,1,1,76,,,
2017-05-07,13:00,,1,1,85,,,
2017-05-07,14:00,,1,1,89,,,
2017-05-07,15:00,,1,1,90,,,
2017-05-07,16:00,,1,1,95,,,
