Datum Zeit,Klingenthal O3
,µg/m³
01-05-03 00:00,89
30-04-03 23:00,89
30-04-03 22:00,85
30-04-03 21:00,84
30-04-03 20:00,82
30-04-03 19:00,78
30-04-03 18:00,83
30-04-03 17:00,82
30-04-03 16:00,84
30-04-03 15:00,84
30-04-03 14:00,79
30-04-03 13:00,74
30-04-03 12:00,87
30-04-03 11:00,88
30-04-03 10:00,89
30-04-03 09:00,38
30-04-03 08:00,5
30-04-03 07:00,3
30-04-03 06:00,1
30-04-03 05:00,1
30-04-03 04:00,1
30-04-03 03:00,1
30-04-03 02:00,1
30-04-03 01:00,1
30-04-03 00:00,2
29-04-03 23:00,3
29-04-03 22:00,8
29-04-03 21:00,16
29-04-03 20:00,35
29-04-03 19:00,90
29-04-03 18:00,89
29-04-03 17:00,75
29-04-03 16:00,66
29-04-03 15:00,66
29-04-03 14:00,72
29-04-03 13:00,74
29-04-03 12:00,82
29-04-03 11:00,86
29-04-03 10:00,84
29-04-03 09:00,36
29-04-03 08:00,9
29-04-03 07:00,3
29-04-03 06:00,1
29-04-03 05:00,2
29-04-03 04:00,4
29-04-03 03:00,6
29-04-03 02:00,8
29-04-03 01:00,12
29-04-03 00:00,14
28-04-03 23:00,17
28-04-03 22:00,21
28-04-03 21:00,31
28-04-03 20:00,38
28-04-03 19:00,70
28-04-03 18:00,93
28-04-03 17:00,102
28-04-03 16:00,107
28-04-03 15:00,111
28-04-03 14:00,109
28-04-03 13:00,99
28-04-03 12:00,99
28-04-03 11:00,97
28-04-03 10:00,85
28-04-03 09:00,71
28-04-03 08:00,56
28-04-03 07:00,48
28-04-03 06:00,37
28-04-03 05:00,34
28-04-03 04:00,18
28-04-03 03:00,18
28-04-03 02:00,22
28-04-03 01:00,18
28-04-03 00:00,17
27-04-03 23:00,14
27-04-03 22:00,16
27-04-03 21:00,22
27-04-03 20:00,52
27-04-03 19:00,84
27-04-03 18:00,93
27-04-03 17:00,97
27-04-03 16:00,100
27-04-03 15:00,98
27-04-03 14:00,94
27-04-03 13:00,100
27-04-03 12:00,95
27-04-03 11:00,86
27-04-03 10:00,79
27-04-03 09:00,75
27-04-03 08:00,78
27-04-03 07:00,82
27-04-03 06:00,83
27-04-03 05:00,87
27-04-03 04:00,91
27-04-03 03:00,95
27-04-03 02:00,98
27-04-03 01:00,100
27-04-03 00:00,94
26-04-03 23:00,83
26-04-03 22:00,87
26-04-03 21:00,100
26-04-03 20:00,110
26-04-03 19:00,111
26-04-03 18:00,113
26-04-03 17:00,135
26-04-03 16:00,143
26-04-03 15:00,146
26-04-03 14:00,145
26-04-03 13:00,143
26-04-03 12:00,145
26-04-03 11:00,127
26-04-03 10:00,120
26-04-03 09:00,86
26-04-03 08:00,30
26-04-03 07:00,19
26-04-03 06:00,19
26-04-03 05:00,22
26-04-03 04:00,26
26-04-03 03:00,31
26-04-03 02:00,35
26-04-03 01:00,37
