Datum Zeit,Chemnitz-Mitte SO2
,µg/m³
01-05-03 00:00,1.1
30-04-03 23:00,1.6
30-04-03 22:00,2.1
30-04-03 21:00,2.3
30-04-03 20:00,1.6
30-04-03 19:00,1.9
30-04-03 18:00,1.7
30-04-03 17:00,1.8
30-04-03 16:00,2.4
30-04-03 15:00,6.7
30-04-03 14:00,16.3
30-04-03 13:00,18.1
30-04-03 12:00,7.3
30-04-03 11:00,4.8
30-04-03 10:00,5.9
30-04-03 09:00,11.2
30-04-03 08:00,39.9
30-04-03 07:00,3.8
30-04-03 06:00,1.0
30-04-03 05:00,1.0
30-04-03 04:00,1.0
30-04-03 03:00,1.0
30-04-03 02:00,1.0
30-04-03 01:00,1.0
30-04-03 00:00,1.0
29-04-03 23:00,1.0
29-04-03 22:00,1.1
29-04-03 21:00,1.0
29-04-03 20:00,1.0
29-04-03 19:00,1.1
29-04-03 18:00,1.0
29-04-03 17:00,1.0
29-04-03 16:00,1.0
29-04-03 15:00,1.3
29-04-03 14:00,1.2
29-04-03 13:00,1.0
29-04-03 12:00,1.1
29-04-03 11:00,1.1
29-04-03 10:00,1.6
29-04-03 09:00,1.6
29-04-03 08:00,1.8
29-04-03 07:00,1.9
29-04-03 06:00,1.7
29-04-03 05:00,2.1
29-04-03 04:00,2.7
29-04-03 03:00,5.0
29-04-03 02:00,2.0
29-04-03 01:00,1.4
29-04-03 00:00,1.0
28-04-03 23:00,1.5
28-04-03 22:00,1.9
28-04-03 21:00,1.4
28-04-03 20:00,1.0
28-04-03 19:00,1.0
28-04-03 18:00,1.0
28-04-03 17:00,1.0
28-04-03 16:00,1.0
28-04-03 15:00,1.0
28-04-03 14:00,1.0
28-04-03 13:00,1.0
28-04-03 12:00,1.0
28-04-03 11:00,1.0
28-04-03 10:00,1.0
28-04-03 09:00,1.0
28-04-03 08:00,1.0
28-04-03 07:00,1.0
28-04-03 06:00,1.0
28-04-03 05:00,1.0
28-04-03 04:00,1.0
28-04-03 03:00,1.0
28-04-03 02:00,1.0
28-04-03 01:00,1.0
28-04-03 00:00,1.0
27-04-03 23:00,1.0
27-04-03 22:00,1.0
27-04-03 21:00,1.0
27-04-03 20:00,1.0
27-04-03 19:00,1.0
27-04-03 18:00,1.0
27-04-03 17:00,1.0
27-04-03 16:00,1.1
27-04-03 15:00,1.0
27-04-03 14:00,1.0
27-04-03 13:00,1.0
27-04-03 12:00,1.0
27-04-03 11:00,1.0
27-04-03 10:00,1.0
27-04-03 09:00,1.0
27-04-03 08:00,1.0
27-04-03 07:00,1.0
27-04-03 06:00,1.0
27-04-03 05:00,1.0
27-04-03 04:00,1.0
27-04-03 03:00,1.0
27-04-03 02:00,1.0
27-04-03 01:00,1.0
27-04-03 00:00,1.0
