Datum Zeit,Dresden-Nord NO
,µg/m³
01-05-03 00:00,12
30-04-03 23:00,18
30-04-03 22:00,25
30-04-03 21:00,26
30-04-03 20:00,35
30-04-03 19:00,49
30-04-03 18:00,105
30-04-03 17:00,101
30-04-03 16:00,101
30-04-03 15:00,85
30-04-03 14:00,74
30-04-03 13:00,28
30-04-03 12:00,22
30-04-03 11:00,24
30-04-03 10:00,29
30-04-03 09:00,36
30-04-03 08:00,58
30-04-03 07:00,152
30-04-03 06:00,44
30-04-03 05:00,28
30-04-03 04:00,9
30-04-03 03:00,6
30-04-03 02:00,3
30-04-03 01:00,2
30-04-03 00:00,13
29-04-03 23:00,32
29-04-03 22:00,27
29-04-03 21:00,35
29-04-03 20:00,36
29-04-03 19:00,38
29-04-03 18:00,52
29-04-03 17:00,62
29-04-03 16:00,74
29-04-03 15:00,85
29-04-03 14:00,58
29-04-03 13:00,66
29-04-03 12:00,54
29-04-03 11:00,77
29-04-03 10:00,83
29-04-03 09:00,69
29-04-03 08:00,63
29-04-03 07:00,81
29-04-03 06:00,46
29-04-03 05:00,28
29-04-03 04:00,6
29-04-03 03:00,1
29-04-03 02:00,2
29-04-03 01:00,2
29-04-03 00:00,3
28-04-03 23:00,8
28-04-03 22:00,10
28-04-03 21:00,21
28-04-03 20:00,12
28-04-03 19:00,18
28-04-03 18:00,32
28-04-03 17:00,72
28-04-03 16:00,66
28-04-03 15:00,83
28-04-03 14:00,75
28-04-03 13:00,63
28-04-03 12:00,59
28-04-03 11:00,76
28-04-03 10:00,68
28-04-03 09:00,69
28-04-03 08:00,101
28-04-03 07:00,111
28-04-03 06:00,65
28-04-03 05:00,61
28-04-03 04:00,18
28-04-03 03:00,6
28-04-03 02:00,6
28-04-03 01:00,9
28-04-03 00:00,8
27-04-03 23:00,16
27-04-03 22:00,64
27-04-03 21:00,35
27-04-03 20:00,33
27-04-03 19:00,27
27-04-03 18:00,37
27-04-03 17:00,28
27-04-03 16:00,19
27-04-03 15:00,36
27-04-03 14:00,18
27-04-03 13:00,18
27-04-03 12:00,24
27-04-03 11:00,30
27-04-03 10:00,21
27-04-03 09:00,13
27-04-03 08:00,12
27-04-03 07:00,11
27-04-03 06:00,9
27-04-03 05:00,5
27-04-03 04:00,5
27-04-03 03:00,10
27-04-03 02:00,8
27-04-03 01:00,12
27-04-03 00:00,11
26-04-03 23:00,19
26-04-03 22:00,21
26-04-03 21:00,27
26-04-03 20:00,12
26-04-03 19:00,16
26-04-03 18:00,14
26-04-03 17:00,13
26-04-03 16:00,9
26-04-03 15:00,11
26-04-03 14:00,14
26-04-03 13:00,8
26-04-03 12:00,9
26-04-03 11:00,9
26-04-03 10:00,14
26-04-03 09:00,13
26-04-03 08:00,13
26-04-03 07:00,9
26-04-03 06:00,14
26-04-03 05:00,5
26-04-03 04:00,3
26-04-03 03:00,2
26-04-03 02:00,6
26-04-03 01:00,12
26-04-03 00:00,14
25-04-03 23:00,21
25-04-03 22:00,14
25-04-03 21:00,15
25-04-03 20:00,16
25-04-03 19:00,26
25-04-03 18:00,22
25-04-03 17:00,23
25-04-03 16:00,53
25-04-03 15:00,27
25-04-03 14:00,52
25-04-03 13:00,22
25-04-03 12:00,7
25-04-03 11:00,44
25-04-03 10:00,41
25-04-03 09:00,49
25-04-03 08:00,59
25-04-03 07:00,58
25-04-03 06:00,56
25-04-03 05:00,22
25-04-03 04:00,11
25-04-03 03:00,4
25-04-03 02:00,11
25-04-03 01:00,7
25-04-03 00:00,21
24-04-03 23:00,24
24-04-03 22:00,37
24-04-03 21:00,28
24-04-03 20:00,23
24-04-03 19:00,15
24-04-03 18:00,14
24-04-03 17:00,10
24-04-03 16:00,43
24-04-03 15:00,9
24-04-03 14:00,27
24-04-03 13:00,28
24-04-03 12:00,16
24-04-03 11:00,27
24-04-03 10:00,79
24-04-03 09:00,71
24-04-03 08:00,79
24-04-03 07:00,75
24-04-03 06:00,74
24-04-03 05:00,33
24-04-03 04:00,6
24-04-03 03:00,7
24-04-03 02:00,3
24-04-03 01:00,9
24-04-03 00:00,21
23-04-03 23:00,183
23-04-03 22:00,26
23-04-03 21:00,13
23-04-03 20:00,11
23-04-03 19:00,11
23-04-03 18:00,7
23-04-03 17:00,7
23-04-03 16:00,9
23-04-03 15:00,11
23-04-03 14:00,13
23-04-03 13:00,16
23-04-03 12:00,29
23-04-03 11:00,56
23-04-03 10:00,62
23-04-03 09:00,64
23-04-03 08:00,110
23-04-03 07:00,88
23-04-03 06:00,93
23-04-03 05:00,52
23-04-03 04:00,33
23-04-03 03:00,11
23-04-03 02:00,4
23-04-03 01:00,8
23-04-03 00:00,12
22-04-03 23:00,38
22-04-03 22:00,62
22-04-03 21:00,52
22-04-03 20:00,22
22-04-03 19:00,6
22-04-03 18:00,12
22-04-03 17:00,9
22-04-03 16:00,18
22-04-03 15:00,18
22-04-03 14:00,22
22-04-03 13:00,43
22-04-03 12:00,31
22-04-03 11:00,53
22-04-03 10:00,63
22-04-03 09:00,39
22-04-03 08:00,68
22-04-03 07:00,60
22-04-03 06:00,76
22-04-03 05:00,31
22-04-03 04:00,9
22-04-03 03:00,4
22-04-03 02:00,3
22-04-03 01:00,5
22-04-03 00:00,10
21-04-03 23:00,13
21-04-03 22:00,9
21-04-03 21:00,12
21-04-03 20:00,5
21-04-03 19:00,22
21-04-03 18:00,20
21-04-03 17:00,14
21-04-03 16:00,22
21-04-03 15:00,17
21-04-03 14:00,14
21-04-03 13:00,13
21-04-03 12:00,12
21-04-03 11:00,11
21-04-03 10:00,13
21-04-03 09:00,13
21-04-03 08:00,8
21-04-03 07:00,2
21-04-03 06:00,4
21-04-03 05:00,5
21-04-03 04:00,3
21-04-03 03:00,6
21-04-03 02:00,8
21-04-03 01:00,9
21-04-03 00:00,8
20-04-03 23:00,8
