Datum Zeit,Leipzig-Mitte PM10
,µg/m³
30-04-03,32
29-04-03,29
28-04-03,23
27-04-03,14
26-04-03,36
25-04-03,49
24-04-03,51
23-04-03,41
22-04-03,71
21-04-03,73
20-04-03,59
19-04-03,45
18-04-03,24
17-04-03,43
16-04-03,42
15-04-03,44
14-04-03,53
13-04-03,58
12-04-03,55
11-04-03,55
10-04-03,52
09-04-03,27
08-04-03,30
07-04-03,20
06-04-03,23
05-04-03,40
04-04-03,30
03-04-03,23
02-04-03,23
01-04-03,32

