Datum Zeit,Freiberg BEN
,µg/m³
01-05-03 00:00,1.2
30-04-03 23:00,1.3
30-04-03 22:00,1.4
30-04-03 21:00,1.5
30-04-03 20:00,2.2
30-04-03 19:00,3.3
30-04-03 18:00,2.6
30-04-03 17:00,2.4
30-04-03 16:00,5.0
30-04-03 15:00,4.4
30-04-03 14:00,4.7
30-04-03 13:00,2.1
30-04-03 12:00,1.3
30-04-03 11:00,1.3
30-04-03 10:00,1.2
30-04-03 09:00,1.7
30-04-03 08:00,2.2
30-04-03 07:00,3.6
30-04-03 06:00,2.2
30-04-03 05:00,0.8
30-04-03 04:00,0.5
30-04-03 03:00,0.6
30-04-03 02:00,0.6
30-04-03 01:00,0.7
30-04-03 00:00,1.2
29-04-03 23:00,2.8
29-04-03 22:00,2.5
29-04-03 21:00,1.7
29-04-03 20:00,3.1
29-04-03 19:00,2.1
29-04-03 18:00,3.1
29-04-03 17:00,3.8
29-04-03 16:00,4.2
29-04-03 15:00,3.5
29-04-03 14:00,2.0
29-04-03 13:00,2.0
29-04-03 12:00,1.3
29-04-03 11:00,1.8
29-04-03 10:00,2.1
29-04-03 09:00,1.8
29-04-03 08:00,2.7
29-04-03 07:00,4.1
29-04-03 06:00,2.5
29-04-03 05:00,0.8
29-04-03 04:00,0.4
29-04-03 03:00,0.4
29-04-03 02:00,0.4
29-04-03 01:00,0.4
29-04-03 00:00,0.6
28-04-03 23:00,0.8
28-04-03 22:00,1.1
28-04-03 21:00,2.0
28-04-03 20:00,1.5
28-04-03 19:00,1.7
28-04-03 18:00,1.9
28-04-03 17:00,2.3
28-04-03 16:00,2.6
28-04-03 15:00,2.1
28-04-03 14:00,2.3
28-04-03 13:00,
28-04-03 12:00,
28-04-03 11:00,
28-04-03 10:00,
28-04-03 09:00,
28-04-03 08:00,
28-04-03 07:00,
28-04-03 06:00,
28-04-03 05:00,
28-04-03 04:00,
28-04-03 03:00,
28-04-03 02:00,
28-04-03 01:00,
28-04-03 00:00,
27-04-03 23:00,
27-04-03 22:00,
27-04-03 21:00,
27-04-03 20:00,
27-04-03 19:00,
27-04-03 18:00,
27-04-03 17:00,
27-04-03 16:00,
27-04-03 15:00,
27-04-03 14:00,
27-04-03 13:00,
27-04-03 12:00,
27-04-03 11:00,
27-04-03 10:00,
27-04-03 09:00,
27-04-03 08:00,
27-04-03 07:00,
27-04-03 06:00,
27-04-03 05:00,
27-04-03 04:00,
27-04-03 03:00,
27-04-03 02:00,
27-04-03 01:00,
27-04-03 00:00,
26-04-03 23:00,
26-04-03 22:00,
26-04-03 21:00,
26-04-03 20:00,
26-04-03 19:00,
26-04-03 18:00,
26-04-03 17:00,
26-04-03 16:00,
26-04-03 15:00,
26-04-03 14:00,
26-04-03 13:00,
26-04-03 12:00,
26-04-03 11:00,
26-04-03 10:00,
26-04-03 09:00,
26-04-03 08:00,
26-04-03 07:00,
26-04-03 06:00,
26-04-03 05:00,
26-04-03 04:00,
26-04-03 03:00,
26-04-03 02:00,
26-04-03 01:00,
26-04-03 00:00,
25-04-03 23:00,
25-04-03 22:00,
25-04-03 21:00,
25-04-03 20:00,
25-04-03 19:00,
25-04-03 18:00,
25-04-03 17:00,
25-04-03 16:00,
25-04-03 15:00,1.8
25-04-03 14:00,1.9
25-04-03 13:00,0.9
25-04-03 12:00,1.2
25-04-03 11:00,1.9
25-04-03 10:00,2.0
25-04-03 09:00,2.3
25-04-03 08:00,4.1
25-04-03 07:00,6.2
25-04-03 06:00,4.4
25-04-03 05:00,1.9
25-04-03 04:00,1.0
25-04-03 03:00,1.3
25-04-03 02:00,1.3
25-04-03 01:00,1.3
25-04-03 00:00,1.7
24-04-03 23:00,1.7
24-04-03 22:00,4.1
24-04-03 21:00,5.5
24-04-03 20:00,3.6
24-04-03 19:00,2.4
24-04-03 18:00,1.8
24-04-03 17:00,2.2
24-04-03 16:00,1.4
24-04-03 15:00,1.6
24-04-03 14:00,1.3
24-04-03 13:00,1.3
24-04-03 12:00,1.4
24-04-03 11:00,1.6
24-04-03 10:00,1.7
24-04-03 09:00,2.9
24-04-03 08:00,3.0
24-04-03 07:00,3.7
24-04-03 06:00,2.8
24-04-03 05:00,1.3
24-04-03 04:00,1.2
24-04-03 03:00,1.2
24-04-03 02:00,1.4
24-04-03 01:00,1.5
24-04-03 00:00,4.0
23-04-03 23:00,6.0
23-04-03 22:00,3.4
23-04-03 21:00,2.0
23-04-03 20:00,1.8
23-04-03 19:00,1.2
23-04-03 18:00,1.2
23-04-03 17:00,1.4
23-04-03 16:00,1.6
23-04-03 15:00,1.4
23-04-03 14:00,1.2
23-04-03 13:00,1.1
23-04-03 12:00,
23-04-03 11:00,
23-04-03 10:00,
23-04-03 09:00,
23-04-03 08:00,1.6
23-04-03 07:00,2.0
23-04-03 06:00,2.0
23-04-03 05:00,2.1
23-04-03 04:00,1.2
23-04-03 03:00,1.3
23-04-03 02:00,1.3
23-04-03 01:00,2.0
23-04-03 00:00,2.2
22-04-03 23:00,3.9
22-04-03 22:00,6.8
22-04-03 21:00,5.3
22-04-03 20:00,2.1
22-04-03 19:00,1.4
22-04-03 18:00,2.3
22-04-03 17:00,1.8
22-04-03 16:00,1.3
22-04-03 15:00,1.4
22-04-03 14:00,1.4
22-04-03 13:00,1.3
22-04-03 12:00,1.4
22-04-03 11:00,2.0
22-04-03 10:00,2.0
22-04-03 09:00,2.5
22-04-03 08:00,2.9
22-04-03 07:00,3.8
22-04-03 06:00,2.6
22-04-03 05:00,1.5
22-04-03 04:00,1.2
22-04-03 03:00,1.1
22-04-03 02:00,1.1
22-04-03 01:00,1.1
22-04-03 00:00,1.8
21-04-03 23:00,1.4
21-04-03 22:00,1.6
21-04-03 21:00,1.4
21-04-03 20:00,1.5
21-04-03 19:00,1.2
21-04-03 18:00,1.3
21-04-03 17:00,1.9
