Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
30-04-03,37
29-04-03,29
28-04-03,29
27-04-03,15
26-04-03,37
25-04-03,57
24-04-03,65
23-04-03,44
22-04-03,78
21-04-03,76
20-04-03,62
19-04-03,48
18-04-03,23
17-04-03,59
16-04-03,56
15-04-03,56
14-04-03,67
13-04-03,61
12-04-03,59
11-04-03,61
10-04-03,58
09-04-03,35
08-04-03,33
07-04-03,25
06-04-03,22
05-04-03,41
04-04-03,31
03-04-03,21
02-04-03,25
01-04-03,36

