Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
30-04-03,36
29-04-03,28
28-04-03,26
27-04-03,12
26-04-03,40
25-04-03,59
24-04-03,64
23-04-03,46
22-04-03,69
21-04-03,71
20-04-03,62
19-04-03,60
18-04-03,25
17-04-03,57
16-04-03,58
15-04-03,61
14-04-03,63
13-04-03,57
12-04-03,59
11-04-03,
10-04-03,57
09-04-03,32
08-04-03,23
07-04-03,15
06-04-03,16
05-04-03,33
04-04-03,26
03-04-03,36
02-04-03,21
01-04-03,42

