Datum Zeit,Leipzig-West O3
,µg/m³
01-04-04 00:00,96
31-03-04 23:00,102
31-03-04 22:00,103
31-03-04 21:00,103
31-03-04 20:00,105
31-03-04 19:00,108
31-03-04 18:00,115
31-03-04 17:00,112
31-03-04 16:00,107
31-03-04 15:00,105
31-03-04 14:00,104
31-03-04 13:00,102
31-03-04 12:00,83
31-03-04 11:00,76
31-03-04 10:00,75
31-03-04 09:00,68
31-03-04 08:00,55
31-03-04 07:00,46
31-03-04 06:00,51
31-03-04 05:00,57
31-03-04 04:00,63
31-03-04 03:00,65
31-03-04 02:00,69
31-03-04 01:00,76
31-03-04 00:00,83
30-03-04 23:00,90
30-03-04 22:00,88
30-03-04 21:00,88
30-03-04 20:00,91
30-03-04 19:00,97
30-03-04 18:00,104
30-03-04 17:00,109
30-03-04 16:00,112
30-03-04 15:00,108
30-03-04 14:00,93
30-03-04 13:00,90
30-03-04 12:00,86
30-03-04 11:00,74
30-03-04 10:00,52
30-03-04 09:00,25
30-03-04 08:00,6
30-03-04 07:00,7
30-03-04 06:00,8
30-03-04 05:00,33
30-03-04 04:00,43
30-03-04 03:00,47
30-03-04 02:00,45
30-03-04 01:00,50
30-03-04 00:00,46
29-03-04 23:00,43
29-03-04 22:00,52
29-03-04 21:00,56
29-03-04 20:00,72
29-03-04 19:00,81
29-03-04 18:00,90
29-03-04 17:00,98
29-03-04 16:00,103
29-03-04 15:00,104
29-03-04 14:00,101
29-03-04 13:00,95
29-03-04 12:00,75
29-03-04 11:00,62
29-03-04 10:00,43
29-03-04 09:00,30
29-03-04 08:00,19
29-03-04 07:00,6
29-03-04 06:00,6
29-03-04 05:00,13
29-03-04 04:00,15
29-03-04 03:00,23
29-03-04 02:00,30
29-03-04 01:00,28
29-03-04 00:00,32
28-03-04 23:00,39
28-03-04 22:00,23
28-03-04 21:00,7
28-03-04 20:00,47
28-03-04 19:00,67
28-03-04 18:00,80
28-03-04 17:00,86
28-03-04 16:00,86
28-03-04 15:00,86
28-03-04 14:00,82
28-03-04 13:00,72
28-03-04 12:00,60
28-03-04 11:00,49
28-03-04 10:00,49
28-03-04 09:00,45
28-03-04 08:00,41
28-03-04 07:00,38
28-03-04 06:00,34
28-03-04 05:00,35
28-03-04 04:00,27
28-03-04 03:00,34
28-03-04 02:00,34
28-03-04 01:00,37
28-03-04 00:00,35
27-03-04 23:00,28
27-03-04 22:00,28
27-03-04 21:00,28
27-03-04 20:00,40
27-03-04 19:00,59
27-03-04 18:00,73
27-03-04 17:00,78
27-03-04 16:00,73
27-03-04 15:00,72
27-03-04 14:00,79
27-03-04 13:00,76
27-03-04 12:00,68
27-03-04 11:00,66
27-03-04 10:00,51
27-03-04 09:00,39
27-03-04 08:00,17
27-03-04 07:00,10
27-03-04 06:00,11
27-03-04 05:00,16
27-03-04 04:00,31
27-03-04 03:00,35
27-03-04 02:00,41
27-03-04 01:00,46
27-03-04 00:00,55
26-03-04 23:00,65
26-03-04 22:00,65
26-03-04 21:00,44
26-03-04 20:00,59
26-03-04 19:00,69
26-03-04 18:00,76
26-03-04 17:00,76
26-03-04 16:00,78
26-03-04 15:00,76
26-03-04 14:00,75
26-03-04 13:00,73
26-03-04 12:00,72
26-03-04 11:00,65
26-03-04 10:00,55
26-03-04 09:00,43
26-03-04 08:00,26
26-03-04 07:00,22
26-03-04 06:00,31
26-03-04 05:00,34
26-03-04 04:00,44
26-03-04 03:00,52
26-03-04 02:00,56
26-03-04 01:00,62
26-03-04 00:00,59
25-03-04 23:00,61
25-03-04 22:00,69
25-03-04 21:00,71
25-03-04 20:00,68
25-03-04 19:00,68
25-03-04 18:00,70
25-03-04 17:00,70
25-03-04 16:00,
25-03-04 15:00,
25-03-04 14:00,
25-03-04 13:00,75
25-03-04 12:00,73
25-03-04 11:00,76
25-03-04 10:00,74
25-03-04 09:00,75
25-03-04 08:00,74
25-03-04 07:00,70
25-03-04 06:00,81
25-03-04 05:00,78
25-03-04 04:00,77
25-03-04 03:00,75
25-03-04 02:00,72
25-03-04 01:00,77
25-03-04 00:00,79
24-03-04 23:00,85
24-03-04 22:00,86
24-03-04 21:00,86
24-03-04 20:00,87
24-03-04 19:00,86
24-03-04 18:00,87
24-03-04 17:00,87
24-03-04 16:00,88
24-03-04 15:00,87
24-03-04 14:00,80
24-03-04 13:00,84
24-03-04 12:00,79
24-03-04 11:00,68
24-03-04 10:00,60
24-03-04 09:00,53
24-03-04 08:00,46
24-03-04 07:00,49
24-03-04 06:00,53
24-03-04 05:00,56
24-03-04 04:00,56
24-03-04 03:00,56
24-03-04 02:00,55
24-03-04 01:00,55
24-03-04 00:00,63
23-03-04 23:00,61
23-03-04 22:00,61
23-03-04 21:00,55
23-03-04 20:00,52
23-03-04 19:00,60
23-03-04 18:00,69
23-03-04 17:00,76
23-03-04 16:00,71
23-03-04 15:00,61
23-03-04 14:00,64
23-03-04 13:00,65
23-03-04 12:00,57
23-03-04 11:00,45
23-03-04 10:00,31
23-03-04 09:00,20
23-03-04 08:00,19
23-03-04 07:00,16
23-03-04 06:00,24
23-03-04 05:00,27
23-03-04 04:00,30
23-03-04 03:00,34
23-03-04 02:00,35
