Datum Zeit,Bautzen O3
,µg/m³
01-04-04 00:00,85
31-03-04 23:00,77
31-03-04 22:00,102
31-03-04 21:00,111
31-03-04 20:00,94
31-03-04 19:00,95
31-03-04 18:00,113
31-03-04 17:00,113
31-03-04 16:00,109
31-03-04 15:00,107
31-03-04 14:00,105
31-03-04 13:00,100
31-03-04 12:00,99
31-03-04 11:00,96
31-03-04 10:00,90
31-03-04 09:00,86
31-03-04 08:00,76
31-03-04 07:00,25
31-03-04 06:00,41
31-03-04 05:00,60
31-03-04 04:00,79
31-03-04 03:00,82
31-03-04 02:00,85
31-03-04 01:00,85
31-03-04 00:00,82
30-03-04 23:00,92
30-03-04 22:00,94
30-03-04 21:00,87
30-03-04 20:00,53
30-03-04 19:00,74
30-03-04 18:00,82
30-03-04 17:00,91
30-03-04 16:00,97
30-03-04 15:00,100
30-03-04 14:00,86
30-03-04 13:00,90
30-03-04 12:00,97
30-03-04 11:00,72
30-03-04 10:00,49
30-03-04 09:00,38
30-03-04 08:00,10
30-03-04 07:00,2
30-03-04 06:00,1
30-03-04 05:00,2
30-03-04 04:00,17
30-03-04 03:00,22
30-03-04 02:00,32
30-03-04 01:00,33
30-03-04 00:00,28
29-03-04 23:00,21
29-03-04 22:00,12
29-03-04 21:00,2
29-03-04 20:00,15
29-03-04 19:00,47
29-03-04 18:00,80
29-03-04 17:00,95
29-03-04 16:00,95
29-03-04 15:00,91
29-03-04 14:00,89
29-03-04 13:00,90
29-03-04 12:00,88
29-03-04 11:00,82
29-03-04 10:00,54
29-03-04 09:00,48
29-03-04 08:00,38
29-03-04 07:00,35
29-03-04 06:00,34
29-03-04 05:00,51
29-03-04 04:00,44
29-03-04 03:00,34
29-03-04 02:00,43
29-03-04 01:00,36
29-03-04 00:00,35
28-03-04 23:00,33
28-03-04 22:00,20
28-03-04 21:00,47
28-03-04 20:00,57
28-03-04 19:00,63
28-03-04 18:00,69
28-03-04 17:00,74
28-03-04 16:00,74
28-03-04 15:00,77
28-03-04 14:00,80
28-03-04 13:00,80
28-03-04 12:00,76
28-03-04 11:00,73
28-03-04 10:00,68
28-03-04 09:00,64
28-03-04 08:00,61
28-03-04 07:00,53
28-03-04 06:00,54
28-03-04 05:00,55
28-03-04 04:00,57
28-03-04 03:00,59
28-03-04 02:00,56
28-03-04 01:00,57
28-03-04 00:00,52
27-03-04 23:00,57
27-03-04 22:00,50
27-03-04 21:00,53
27-03-04 20:00,53
27-03-04 19:00,61
27-03-04 18:00,68
27-03-04 17:00,72
27-03-04 16:00,69
27-03-04 15:00,67
27-03-04 14:00,67
27-03-04 13:00,68
27-03-04 12:00,65
27-03-04 11:00,55
27-03-04 10:00,41
27-03-04 09:00,39
27-03-04 08:00,31
27-03-04 07:00,25
27-03-04 06:00,28
27-03-04 05:00,30
27-03-04 04:00,41
27-03-04 03:00,47
27-03-04 02:00,46
27-03-04 01:00,49
27-03-04 00:00,51
26-03-04 23:00,54
26-03-04 22:00,57
26-03-04 21:00,61
26-03-04 20:00,58
26-03-04 19:00,54
26-03-04 18:00,59
26-03-04 17:00,55
26-03-04 16:00,54
26-03-04 15:00,45
26-03-04 14:00,42
26-03-04 13:00,42
26-03-04 12:00,50
26-03-04 11:00,48
26-03-04 10:00,48
26-03-04 09:00,45
26-03-04 08:00,40
26-03-04 07:00,45
26-03-04 06:00,49
26-03-04 05:00,52
26-03-04 04:00,54
26-03-04 03:00,53
26-03-04 02:00,59
26-03-04 01:00,59
26-03-04 00:00,62
25-03-04 23:00,61
25-03-04 22:00,62
25-03-04 21:00,62
25-03-04 20:00,63
25-03-04 19:00,55
25-03-04 18:00,58
25-03-04 17:00,55
25-03-04 16:00,61
25-03-04 15:00,71
25-03-04 14:00,73
25-03-04 13:00,74
25-03-04 12:00,71
25-03-04 11:00,64
25-03-04 10:00,65
25-03-04 09:00,64
25-03-04 08:00,64
25-03-04 07:00,68
25-03-04 06:00,73
25-03-04 05:00,75
25-03-04 04:00,74
25-03-04 03:00,75
25-03-04 02:00,78
25-03-04 01:00,77
25-03-04 00:00,78
24-03-04 23:00,79
24-03-04 22:00,80
24-03-04 21:00,79
24-03-04 20:00,79
24-03-04 19:00,74
24-03-04 18:00,72
24-03-04 17:00,60
24-03-04 16:00,53
24-03-04 15:00,59
24-03-04 14:00,61
24-03-04 13:00,66
24-03-04 12:00,66
24-03-04 11:00,62
24-03-04 10:00,62
24-03-04 09:00,65
24-03-04 08:00,66
24-03-04 07:00,70
24-03-04 06:00,70
24-03-04 05:00,70
24-03-04 04:00,71
24-03-04 03:00,77
24-03-04 02:00,72
24-03-04 01:00,77
24-03-04 00:00,82
23-03-04 23:00,64
23-03-04 22:00,59
23-03-04 21:00,52
23-03-04 20:00,36
23-03-04 19:00,50
23-03-04 18:00,46
23-03-04 17:00,53
23-03-04 16:00,64
23-03-04 15:00,65
23-03-04 14:00,71
23-03-04 13:00,79
23-03-04 12:00,66
23-03-04 11:00,54
23-03-04 10:00,52
23-03-04 09:00,48
23-03-04 08:00,20
23-03-04 07:00,6
23-03-04 06:00,11
23-03-04 05:00,32
23-03-04 04:00,41
23-03-04 03:00,45
23-03-04 02:00,50
23-03-04 01:00,60
23-03-04 00:00,65
22-03-04 23:00,65
22-03-04 22:00,67
22-03-04 21:00,70
22-03-04 20:00,77
22-03-04 19:00,77
22-03-04 18:00,81
22-03-04 17:00,86
22-03-04 16:00,86
22-03-04 15:00,86
22-03-04 14:00,87
22-03-04 13:00,87
22-03-04 12:00,85
22-03-04 11:00,85
22-03-04 10:00,77
22-03-04 09:00,75
22-03-04 08:00,73
22-03-04 07:00,75
22-03-04 06:00,80
22-03-04 05:00,74
22-03-04 04:00,83
22-03-04 03:00,83
22-03-04 02:00,78
22-03-04 01:00,85
22-03-04 00:00,85
21-03-04 23:00,83
21-03-04 22:00,82
21-03-04 21:00,82
21-03-04 20:00,83
21-03-04 19:00,88
21-03-04 18:00,88
21-03-04 17:00,91
21-03-04 16:00,94
21-03-04 15:00,92
21-03-04 14:00,91
21-03-04 13:00,91
21-03-04 12:00,90
21-03-04 11:00,90
21-03-04 10:00,91
21-03-04 09:00,92
21-03-04 08:00,90
21-03-04 07:00,90
21-03-04 06:00,86
21-03-04 05:00,77
21-03-04 04:00,76
21-03-04 03:00,74
21-03-04 02:00,69
21-03-04 01:00,65
21-03-04 00:00,64
20-03-04 23:00,64
20-03-04 22:00,64
20-03-04 21:00,59
20-03-04 20:00,60
20-03-04 19:00,58
20-03-04 18:00,60
20-03-04 17:00,64
20-03-04 16:00,64
20-03-04 15:00,66
20-03-04 14:00,71
20-03-04 13:00,78
20-03-04 12:00,74
20-03-04 11:00,70
20-03-04 10:00,65
20-03-04 09:00,70
20-03-04 08:00,73
20-03-04 07:00,72
20-03-04 06:00,75
20-03-04 05:00,75
20-03-04 04:00,76
20-03-04 03:00,77
20-03-04 02:00,78
20-03-04 01:00,80
20-03-04 00:00,82
19-03-04 23:00,79
19-03-04 22:00,79
19-03-04 21:00,76
19-03-04 20:00,76
19-03-04 19:00,79
19-03-04 18:00,75
19-03-04 17:00,78
19-03-04 16:00,72
19-03-04 15:00,67
19-03-04 14:00,72
19-03-04 13:00,65
19-03-04 12:00,54
19-03-04 11:00,38
19-03-04 10:00,44
19-03-04 09:00,33
19-03-04 08:00,29
19-03-04 07:00,28
19-03-04 06:00,42
19-03-04 05:00,55
19-03-04 04:00,60
19-03-04 03:00,67
19-03-04 02:00,76
19-03-04 01:00,80
19-03-04 00:00,79
18-03-04 23:00,56
18-03-04 22:00,17
18-03-04 21:00,1
18-03-04 20:00,16
18-03-04 19:00,16
18-03-04 18:00,28
18-03-04 17:00,51
18-03-04 16:00,55
18-03-04 15:00,61
18-03-04 14:00,59
18-03-04 13:00,52
18-03-04 12:00,49
18-03-04 11:00,53
