Datum Zeit,Dresden-Nord PM10
,µg/m³
31-03-04,35
30-03-04,38
29-03-04,64
28-03-04,44
27-03-04,30
26-03-04,21
25-03-04,15
24-03-04,20
23-03-04,
22-03-04,26
21-03-04,15
20-03-04,13
19-03-04,66
18-03-04,62
17-03-04,50
16-03-04,46
15-03-04,41
14-03-04,41
13-03-04,48
12-03-04,40
11-03-04,47
10-03-04,34
09-03-04,58
08-03-04,72
07-03-04,59
06-03-04,38
05-03-04,24
04-03-04,24
03-03-04,37
02-03-04,29
01-03-04,30

