Datum Zeit,Zittau-Ost PM10
,µg/m³
31-03-04,34
30-03-04,37
29-03-04,41
28-03-04,32
27-03-04,25
26-03-04,14
25-03-04,12
24-03-04,16
23-03-04,23
22-03-04,10
21-03-04,7
20-03-04,9
19-03-04,47
18-03-04,62
17-03-04,53
16-03-04,25
15-03-04,30
14-03-04,51
13-03-04,43
12-03-04,33
11-03-04,48
10-03-04,44
09-03-04,66
08-03-04,67
07-03-04,58
06-03-04,33
05-03-04,37
04-03-04,15
03-03-04,13
02-03-04,21
01-03-04,17

