Datum Zeit,Chemnitz-Mitte NO2
,µg/m³
01-04-04 00:00,15
31-03-04 23:00,23
31-03-04 22:00,29
31-03-04 21:00,29
31-03-04 20:00,30
31-03-04 19:00,23
31-03-04 18:00,27
31-03-04 17:00,23
31-03-04 16:00,21
31-03-04 15:00,21
31-03-04 14:00,21
31-03-04 13:00,21
31-03-04 12:00,21
31-03-04 11:00,24
31-03-04 10:00,20
31-03-04 09:00,21
31-03-04 08:00,32
31-03-04 07:00,52
31-03-04 06:00,51
31-03-04 05:00,26
31-03-04 04:00,13
31-03-04 03:00,12
31-03-04 02:00,11
31-03-04 01:00,10
31-03-04 00:00,12
30-03-04 23:00,12
30-03-04 22:00,15
30-03-04 21:00,18
30-03-04 20:00,18
30-03-04 19:00,21
30-03-04 18:00,24
30-03-04 17:00,21
30-03-04 16:00,21
30-03-04 15:00,16
30-03-04 14:00,14
30-03-04 13:00,14
30-03-04 12:00,19
30-03-04 11:00,21
30-03-04 10:00,27
30-03-04 09:00,59
30-03-04 08:00,90
30-03-04 07:00,75
30-03-04 06:00,66
30-03-04 05:00,53
30-03-04 04:00,54
30-03-04 03:00,58
30-03-04 02:00,57
30-03-04 01:00,66
30-03-04 00:00,72
29-03-04 23:00,80
29-03-04 22:00,85
29-03-04 21:00,61
29-03-04 20:00,65
29-03-04 19:00,41
29-03-04 18:00,34
29-03-04 17:00,36
29-03-04 16:00,21
29-03-04 15:00,19
29-03-04 14:00,16
29-03-04 13:00,20
29-03-04 12:00,18
29-03-04 11:00,20
29-03-04 10:00,31
29-03-04 09:00,68
29-03-04 08:00,71
29-03-04 07:00,86
29-03-04 06:00,63
29-03-04 05:00,52
29-03-04 04:00,44
29-03-04 03:00,34
29-03-04 02:00,35
29-03-04 01:00,43
29-03-04 00:00,47
28-03-04 23:00,39
28-03-04 22:00,41
28-03-04 21:00,60
28-03-04 20:00,57
28-03-04 19:00,24
28-03-04 18:00,14
28-03-04 17:00,12
28-03-04 16:00,11
28-03-04 15:00,10
28-03-04 14:00,9
28-03-04 13:00,12
28-03-04 12:00,12
28-03-04 11:00,10
28-03-04 10:00,14
28-03-04 09:00,17
28-03-04 08:00,24
28-03-04 07:00,30
28-03-04 06:00,31
28-03-04 05:00,47
28-03-04 04:00,44
28-03-04 03:00,29
28-03-04 02:00,35
28-03-04 01:00,45
28-03-04 00:00,46
27-03-04 23:00,44
27-03-04 22:00,59
27-03-04 21:00,75
27-03-04 20:00,62
27-03-04 19:00,25
27-03-04 18:00,16
27-03-04 17:00,17
