Datum Zeit,Freiberg PM10
,µg/m³
31-03-04,44
30-03-04,43
29-03-04,48
28-03-04,34
27-03-04,27
26-03-04,19
25-03-04,17
24-03-04,22
23-03-04,33
22-03-04,
21-03-04,15
20-03-04,15
19-03-04,66
18-03-04,73
17-03-04,44
16-03-04,27
15-03-04,29
14-03-04,37
13-03-04,60
12-03-04,36
11-03-04,43
10-03-04,34
09-03-04,57
08-03-04,56
07-03-04,43
06-03-04,36
05-03-04,30
04-03-04,23
03-03-04,26
02-03-04,22
01-03-04,21

