Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
31-10-13,22
30-10-13,16
29-10-13,9
28-10-13,8
27-10-13,9
26-10-13,13
25-10-13,16
24-10-13,13
23-10-13,20
22-10-13,17
21-10-13,14
20-10-13,25
19-10-13,15
18-10-13,13
17-10-13,12
16-10-13,22
15-10-13,21
14-10-13,18
13-10-13,15
12-10-13,14
11-10-13,9
10-10-13,18
09-10-13,32
08-10-13,36
07-10-13,31
06-10-13,40
05-10-13,22
04-10-13,21
03-10-13,17
02-10-13,18
01-10-13,19

