Datum Zeit,Glauchau PM10
,µg/m³
31-10-13,31
30-10-13,17
29-10-13,11
28-10-13,8
27-10-13,7
26-10-13,13
25-10-13,20
24-10-13,15
23-10-13,16
22-10-13,16
21-10-13,13
20-10-13,10
19-10-13,15
18-10-13,11
17-10-13,12
16-10-13,19
15-10-13,15
14-10-13,20
13-10-13,15
12-10-13,17
11-10-13,9
10-10-13,12
09-10-13,35
08-10-13,34
07-10-13,28
06-10-13,30
05-10-13,27
04-10-13,22
03-10-13,20
02-10-13,19
01-10-13,19

