Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
31-10-13,27
30-10-13,23
29-10-13,22
28-10-13,20
27-10-13,11
26-10-13,19
25-10-13,29
24-10-13,24
23-10-13,21
22-10-13,31
21-10-13,24
20-10-13,16
19-10-13,24
18-10-13,20
17-10-13,21
16-10-13,37
15-10-13,31
14-10-13,36
13-10-13,21
12-10-13,24
11-10-13,12
10-10-13,19
09-10-13,51
08-10-13,55
07-10-13,34
06-10-13,39
05-10-13,27
04-10-13,25
03-10-13,20
02-10-13,20
01-10-13,22

