Datum Zeit,Brockau PM10
,µg/m³
31-10-13,15
30-10-13,13
29-10-13,9
28-10-13,6
27-10-13,7
26-10-13,13
25-10-13,13
24-10-13,10
23-10-13,14
22-10-13,11
21-10-13,10
20-10-13,10
19-10-13,11
18-10-13,11
17-10-13,12
16-10-13,18
15-10-13,14
14-10-13,18
13-10-13,14
12-10-13,12
11-10-13,5
10-10-13,10
09-10-13,35
08-10-13,31
07-10-13,31
06-10-13,29
05-10-13,19
04-10-13,15
03-10-13,17
02-10-13,20
01-10-13,20

