Datum Zeit,Bautzen PM10
,µg/m³
31-10-13,19
30-10-13,15
29-10-13,11
28-10-13,9
27-10-13,12
26-10-13,19
25-10-13,19
24-10-13,16
23-10-13,17
22-10-13,14
21-10-13,16
20-10-13,19
19-10-13,13
18-10-13,10
17-10-13,15
16-10-13,19
15-10-13,19
14-10-13,16
13-10-13,16
12-10-13,19
11-10-13,16
10-10-13,20
09-10-13,32
08-10-13,34
07-10-13,32
06-10-13,33
05-10-13,22
04-10-13,20
03-10-13,21
02-10-13,24
01-10-13,23

