Datum Zeit,Freiberg PM10
,µg/m³
31-10-13,20
30-10-13,17
29-10-13,11
28-10-13,10
27-10-13,7
26-10-13,12
25-10-13,14
24-10-13,17
23-10-13,18
22-10-13,17
21-10-13,12
20-10-13,11
19-10-13,14
18-10-13,10
17-10-13,12
16-10-13,27
15-10-13,18
14-10-13,17
13-10-13,14
12-10-13,13
11-10-13,9
10-10-13,15
09-10-13,37
08-10-13,38
07-10-13,22
06-10-13,34
05-10-13,24
04-10-13,21
03-10-13,19
02-10-13,19
01-10-13,21

