Datum Zeit,Dresden-Nord PM10
,µg/m³
31-10-13,26
30-10-13,26
29-10-13,16
28-10-13,16
27-10-13,15
26-10-13,20
25-10-13,22
24-10-13,26
23-10-13,25
22-10-13,24
21-10-13,27
20-10-13,27
19-10-13,19
18-10-13,17
17-10-13,19
16-10-13,29
15-10-13,31
14-10-13,23
13-10-13,18
12-10-13,16
11-10-13,14
10-10-13,22
09-10-13,41
08-10-13,42
07-10-13,37
06-10-13,45
05-10-13,25
04-10-13,23
03-10-13,21
02-10-13,23
01-10-13,24

