Datum Zeit,Carlsfeld PM10
,µg/m³
28-02-15,9
27-02-15,14
26-02-15,12
25-02-15,8
24-02-15,6
23-02-15,11
22-02-15,7
21-02-15,7
20-02-15,19
19-02-15,8
18-02-15,24
17-02-15,26
16-02-15,28
15-02-15,22
14-02-15,14
13-02-15,13
12-02-15,9
11-02-15,7
10-02-15,1
09-02-15,2
08-02-15,6
07-02-15,12
06-02-15,22
05-02-15,7
04-02-15,7
03-02-15,6
02-02-15,6
01-02-15,7

