Datum Zeit,Brockau PM10
,µg/m³
28-02-15,13
27-02-15,21
26-02-15,17
25-02-15,16
24-02-15,11
23-02-15,17
22-02-15,18
21-02-15,9
20-02-15,33
19-02-15,31
18-02-15,45
17-02-15,49
16-02-15,40
15-02-15,42
14-02-15,25
13-02-15,23
12-02-15,23
11-02-15,17
10-02-15,4
09-02-15,5
08-02-15,10
07-02-15,26
06-02-15,33
05-02-15,20
04-02-15,16
03-02-15,12
02-02-15,12
01-02-15,12

