Datum Zeit,Collmberg PM2.5
,µg/m³
28-02-15,7.10
27-02-15,22.88
26-02-15,15.02
25-02-15,11.36
24-02-15,7.12
23-02-15,14.85
22-02-15,17.11
21-02-15,5.04
20-02-15,26.72
19-02-15,28.22
18-02-15,37.06
17-02-15,48.06
16-02-15,59.00
15-02-15,36.87
14-02-15,29.91
13-02-15,22.92
12-02-15,17.44
11-02-15,7.06
10-02-15,2.57
09-02-15,0.50
08-02-15,4.37
07-02-15,25.44
06-02-15,35.53
05-02-15,15.84
04-02-15,13.32
03-02-15,7.31
02-02-15,9.62
01-02-15,11.43

