Datum Zeit,Glauchau PM10
,µg/m³
28-02-15,21
27-02-15,36
26-02-15,34
25-02-15,24
24-02-15,16
23-02-15,22
22-02-15,25
21-02-15,12
20-02-15,36
19-02-15,33
18-02-15,57
17-02-15,61
16-02-15,45
15-02-15,43
14-02-15,32
13-02-15,34
12-02-15,29
11-02-15,27
10-02-15,9
09-02-15,7
08-02-15,14
07-02-15,31
06-02-15,35
05-02-15,25
04-02-15,20
03-02-15,13
02-02-15,16
01-02-15,14

