Datum Zeit,Borna PM10
,µg/m³
28-02-15,21
27-02-15,33
26-02-15,34
25-02-15,25
24-02-15,18
23-02-15,28
22-02-15,29
21-02-15,13
20-02-15,47
19-02-15,41
18-02-15,76
17-02-15,74
16-02-15,75
15-02-15,47
14-02-15,37
13-02-15,34
12-02-15,31
11-02-15,29
10-02-15,18
09-02-15,14
08-02-15,20
07-02-15,43
06-02-15,48
05-02-15,33
04-02-15,23
03-02-15,18
02-02-15,16
01-02-15,21

