Datum Zeit,Niesky PM10
,µg/m³
28-02-15,18
27-02-15,29
26-02-15,24
25-02-15,15
24-02-15,13
23-02-15,20
22-02-15,11
21-02-15,34
20-02-15,37
19-02-15,40
18-02-15,45
17-02-15,38
16-02-15,65
15-02-15,44
14-02-15,33
13-02-15,21
12-02-15,21
11-02-15,12
10-02-15,5
09-02-15,5
08-02-15,8
07-02-15,27
06-02-15,35
05-02-15,19
04-02-15,8
03-02-15,9
02-02-15,13
01-02-15,13

