Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
28-02-15,32
27-02-15,46
26-02-15,46
25-02-15,33
24-02-15,21
23-02-15,33
22-02-15,32
21-02-15,17
20-02-15,46
19-02-15,47
18-02-15,74
17-02-15,70
16-02-15,54
15-02-15,40
14-02-15,45
13-02-15,44
12-02-15,44
11-02-15,34
10-02-15,13
09-02-15,10
08-02-15,20
07-02-15,40
06-02-15,39
05-02-15,33
04-02-15,26
03-02-15,20
02-02-15,22
01-02-15,18

