Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
28-02-15,20
27-02-15,39
26-02-15,22
25-02-15,24
24-02-15,18
23-02-15,21
22-02-15,25
21-02-15,14
20-02-15,36
19-02-15,37
18-02-15,64
17-02-15,62
16-02-15,55
15-02-15,46
14-02-15,35
13-02-15,38
12-02-15,32
11-02-15,31
10-02-15,9
09-02-15,8
08-02-15,12
07-02-15,36
06-02-15,42
05-02-15,25
04-02-15,24
03-02-15,19
02-02-15,17
01-02-15,16

