Datum Zeit,Plauen-Sued PM10
,µg/m³
28-02-15,19
27-02-15,32
26-02-15,26
25-02-15,24
24-02-15,17
23-02-15,22
22-02-15,20
21-02-15,15
20-02-15,39
19-02-15,35
18-02-15,56
17-02-15,59
16-02-15,54
15-02-15,48
14-02-15,30
13-02-15,28
12-02-15,28
11-02-15,24
10-02-15,8
09-02-15,7
08-02-15,14
07-02-15,37
06-02-15,48
05-02-15,35
04-02-15,25
03-02-15,19
02-02-15,18
01-02-15,15

