Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
28-02-15,25
27-02-15,38
26-02-15,41
25-02-15,44
24-02-15,24
23-02-15,29
22-02-15,35
21-02-15,19
20-02-15,48
19-02-15,54
18-02-15,84
17-02-15,86
16-02-15,88
15-02-15,65
14-02-15,53
13-02-15,38
12-02-15,42
11-02-15,48
10-02-15,16
09-02-15,10
08-02-15,27
07-02-15,46
06-02-15,67
05-02-15,46
04-02-15,27
03-02-15,19
02-02-15,19
01-02-15,28

