Datum Zeit,Freiberg PM10
,µg/m³
28-02-15,24
27-02-15,46
26-02-15,33
25-02-15,24
24-02-15,19
23-02-15,27
22-02-15,25
21-02-15,18
20-02-15,36
19-02-15,42
18-02-15,57
17-02-15,57
16-02-15,49
15-02-15,38
14-02-15,43
13-02-15,30
12-02-15,39
11-02-15,21
10-02-15,12
09-02-15,6
08-02-15,15
07-02-15,33
06-02-15,47
05-02-15,29
04-02-15,17
03-02-15,13
02-02-15,16
01-02-15,14

