Datum Zeit,Plauen-DWD O3
,µg/m³
01-03-15 00:00,63
28-02-15 23:00,63
28-02-15 22:00,59
28-02-15 21:00,51
28-02-15 20:00,47
28-02-15 19:00,50
28-02-15 18:00,60
28-02-15 17:00,68
28-02-15 16:00,73
28-02-15 15:00,69
28-02-15 14:00,65
28-02-15 13:00,62
28-02-15 12:00,61
28-02-15 11:00,58
28-02-15 10:00,59
28-02-15 09:00,54
28-02-15 08:00,38
28-02-15 07:00,22
28-02-15 06:00,32
28-02-15 05:00,43
28-02-15 04:00,42
28-02-15 03:00,37
28-02-15 02:00,28
28-02-15 01:00,23
28-02-15 00:00,20
27-02-15 23:00,22
27-02-15 22:00,22
27-02-15 21:00,36
27-02-15 20:00,48
27-02-15 19:00,48
27-02-15 18:00,66
27-02-15 17:00,77
27-02-15 16:00,79
27-02-15 15:00,82
27-02-15 14:00,80
27-02-15 13:00,79
27-02-15 12:00,71
27-02-15 11:00,64
27-02-15 10:00,55
27-02-15 09:00,45
27-02-15 08:00,29
27-02-15 07:00,35
27-02-15 06:00,41
27-02-15 05:00,47
27-02-15 04:00,47
27-02-15 03:00,48
27-02-15 02:00,48
27-02-15 01:00,46
27-02-15 00:00,49
26-02-15 23:00,44
26-02-15 22:00,39
26-02-15 21:00,43
26-02-15 20:00,42
26-02-15 19:00,46
26-02-15 18:00,68
26-02-15 17:00,71
26-02-15 16:00,74
26-02-15 15:00,78
26-02-15 14:00,83
26-02-15 13:00,77
26-02-15 12:00,55
26-02-15 11:00,39
26-02-15 10:00,16
26-02-15 09:00,11
26-02-15 08:00,13
26-02-15 07:00,9
26-02-15 06:00,10
26-02-15 05:00,14
26-02-15 04:00,14
26-02-15 03:00,18
26-02-15 02:00,24
26-02-15 01:00,24
26-02-15 00:00,27
25-02-15 23:00,27
25-02-15 22:00,26
25-02-15 21:00,25
25-02-15 20:00,27
25-02-15 19:00,27
25-02-15 18:00,50
25-02-15 17:00,61
25-02-15 16:00,68
25-02-15 15:00,65
25-02-15 14:00,63
25-02-15 13:00,60
25-02-15 12:00,59
25-02-15 11:00,51
25-02-15 10:00,43
25-02-15 09:00,29
25-02-15 08:00,17
25-02-15 07:00,20
25-02-15 06:00,26
25-02-15 05:00,29
25-02-15 04:00,30
25-02-15 03:00,37
25-02-15 02:00,33
25-02-15 01:00,40
25-02-15 00:00,45
24-02-15 23:00,47
24-02-15 22:00,46
24-02-15 21:00,45
24-02-15 20:00,46
24-02-15 19:00,48
24-02-15 18:00,62
24-02-15 17:00,67
24-02-15 16:00,71
24-02-15 15:00,70
24-02-15 14:00,70
24-02-15 13:00,67
24-02-15 12:00,67
24-02-15 11:00,64
24-02-15 10:00,58
24-02-15 09:00,48
24-02-15 08:00,47
24-02-15 07:00,55
24-02-15 06:00,43
24-02-15 05:00,37
24-02-15 04:00,37
24-02-15 03:00,43
24-02-15 02:00,42
24-02-15 01:00,39
24-02-15 00:00,37
23-02-15 23:00,35
23-02-15 22:00,32
23-02-15 21:00,37
23-02-15 20:00,37
23-02-15 19:00,36
23-02-15 18:00,44
23-02-15 17:00,51
23-02-15 16:00,51
23-02-15 15:00,48
23-02-15 14:00,53
23-02-15 13:00,52
23-02-15 12:00,51
23-02-15 11:00,48
23-02-15 10:00,49
23-02-15 09:00,49
23-02-15 08:00,45
23-02-15 07:00,39
23-02-15 06:00,41
23-02-15 05:00,45
23-02-15 04:00,47
23-02-15 03:00,49
23-02-15 02:00,49
23-02-15 01:00,43
23-02-15 00:00,45
22-02-15 23:00,33
22-02-15 22:00,33
22-02-15 21:00,31
22-02-15 20:00,32
22-02-15 19:00,35
22-02-15 18:00,55
22-02-15 17:00,61
22-02-15 16:00,70
22-02-15 15:00,67
22-02-15 14:00,63
22-02-15 13:00,62
22-02-15 12:00,49
22-02-15 11:00,27
22-02-15 10:00,13
22-02-15 09:00,8
22-02-15 08:00,7
22-02-15 07:00,8
22-02-15 06:00,10
22-02-15 05:00,12
22-02-15 04:00,19
22-02-15 03:00,20
22-02-15 02:00,27
22-02-15 01:00,33
22-02-15 00:00,39
21-02-15 23:00,41
21-02-15 22:00,38
21-02-15 21:00,62
21-02-15 20:00,66
21-02-15 19:00,72
21-02-15 18:00,70
21-02-15 17:00,79
21-02-15 16:00,82
21-02-15 15:00,82
21-02-15 14:00,87
21-02-15 13:00,84
21-02-15 12:00,84
21-02-15 11:00,78
21-02-15 10:00,64
21-02-15 09:00,65
21-02-15 08:00,62
21-02-15 07:00,64
21-02-15 06:00,71
21-02-15 05:00,71
21-02-15 04:00,70
21-02-15 03:00,69
21-02-15 02:00,68
21-02-15 01:00,66
21-02-15 00:00,65
20-02-15 23:00,59
20-02-15 22:00,54
20-02-15 21:00,54
20-02-15 20:00,53
20-02-15 19:00,43
20-02-15 18:00,41
20-02-15 17:00,51
20-02-15 16:00,72
20-02-15 15:00,75
20-02-15 14:00,75
20-02-15 13:00,72
20-02-15 12:00,52
20-02-15 11:00,55
20-02-15 10:00,58
20-02-15 09:00,55
20-02-15 08:00,39
20-02-15 07:00,25
20-02-15 06:00,25
20-02-15 05:00,29
20-02-15 04:00,30
20-02-15 03:00,30
20-02-15 02:00,34
20-02-15 01:00,37
20-02-15 00:00,37
19-02-15 23:00,33
19-02-15 22:00,30
19-02-15 21:00,34
19-02-15 20:00,36
19-02-15 19:00,34
19-02-15 18:00,29
19-02-15 17:00,36
19-02-15 16:00,39
19-02-15 15:00,42
19-02-15 14:00,45
19-02-15 13:00,47
19-02-15 12:00,48
19-02-15 11:00,45
19-02-15 10:00,40
19-02-15 09:00,38
19-02-15 08:00,41
19-02-15 07:00,41
19-02-15 06:00,41
19-02-15 05:00,39
19-02-15 04:00,40
19-02-15 03:00,43
19-02-15 02:00,47
19-02-15 01:00,42
19-02-15 00:00,33
18-02-15 23:00,29
18-02-15 22:00,26
18-02-15 21:00,21
18-02-15 20:00,14
18-02-15 19:00,20
18-02-15 18:00,38
18-02-15 17:00,42
18-02-15 16:00,41
18-02-15 15:00,40
18-02-15 14:00,39
18-02-15 13:00,38
18-02-15 12:00,36
18-02-15 11:00,29
18-02-15 10:00,14
18-02-15 09:00,10
18-02-15 08:00,7
18-02-15 07:00,9
18-02-15 06:00,20
18-02-15 05:00,20
18-02-15 04:00,17
18-02-15 03:00,22
18-02-15 02:00,25
18-02-15 01:00,28
18-02-15 00:00,29
17-02-15 23:00,37
17-02-15 22:00,40
17-02-15 21:00,44
17-02-15 20:00,30
17-02-15 19:00,32
17-02-15 18:00,30
17-02-15 17:00,34
17-02-15 16:00,38
17-02-15 15:00,64
17-02-15 14:00,62
17-02-15 13:00,48
17-02-15 12:00,45
17-02-15 11:00,42
17-02-15 10:00,39
17-02-15 09:00,33
17-02-15 08:00,29
