Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2000-07-01,,,,,,,34,,
2000-07-01,01:00,2.5,0.2,41,33,14,,,2.9
2000-07-01,02:00,2.0,0.2,38,35,13,,,3.9
2000-07-01,03:00,1.9,0.1,29,47,,,,3.9
2000-07-01,04:00,1.8,0.1,17,43,10,,,2.1
2000-07-01,05:00,2.2,0.2,35,45,14,,,
2000-07-01,06:00,1.9,0.2,39,36,32,,,3.2
2000-07-01,07:00,2.0,0.3,36,31,50,,,4.8
2000-07-01,08:00,2.2,0.3,29,23,66,,,5.5
2000-07-01,09:00,2.5,0.3,41,30,69,,,5.9
2000-07-01,10:00,2.8,0.3,37,30,74,,,5.9
2000-07-01,11:00,2.7,0.4,44,35,76,,,6.8
2000-07-01,12:00,3.2,0.3,36,34,87,,,6.8
2000-07-01,13:00,2.7,0.4,40,36,93,,,4.8
2000-07-01,14:00,2.8,0.4,30,33,97,,,3.4
2000-07-01,15:00,2.8,0.4,37,41,94,,,3.8
2000-07-01,16:00,2.6,0.4,26,41,102,,,4.2
2000-07-01,17:00,4.1,0.6,50,58,76,,,4.3
2000-07-01,18:00,3.2,0.6,,,87,,,3.8
2000-07-01,19:00,2.8,0.5,31,41,97,,,3.2
2000-07-01,20:00,3.4,0.6,33,48,84,,,3.9
2000-07-01,21:00,3.9,0.8,46,59,63,,,3.8
2000-07-01,22:00,3.9,0.8,50,69,48,,,4.0
2000-07-01,23:00,2.2,0.2,10,34,59,,,2.4
2000-07-02,,,,,,,30,,
2000-07-02,00:00,4.1,0.4,31,56,34,,,3.5
2000-07-02,01:00,3.9,0.6,34,41,54,,,3.5
2000-07-02,02:00,1.6,0.2,19,36,,,,2.7
2000-07-02,03:00,1.4,0.1,11,22,55,,,2.4
2000-07-02,04:00,1.4,0.2,25,29,36,,,
2000-07-02,05:00,2.2,0.2,33,47,16,,,2.4
2000-07-02,06:00,1.6,0.1,21,28,35,,,2.0
2000-07-02,07:00,2.0,0.1,16,20,60,,,2.7
2000-07-02,08:00,1.2,0.1,13,16,70,,,3.1
2000-07-02,09:00,1.8,0.2,28,26,69,,,3.7
2000-07-02,10:00,2.3,0.2,22,26,74,,,4.3
2000-07-02,11:00,1.5,0.2,12,21,86,,,2.7
2000-07-02,12:00,1.7,0.2,15,23,98,,,3.5
2000-07-02,13:00,1.4,0.2,16,26,100,,,4.2
2000-07-02,14:00,1.3,0.2,15,24,98,,,3.4
2000-07-02,15:00,1.3,0.2,7,15,104,,,3.3
2000-07-02,16:00,0.5,0.1,3,10,104,,,3.2
2000-07-02,17:00,0.9,0.1,4,13,97,,,2.6
2000-07-02,18:00,1.0,0.2,,,97,,,2.8
2000-07-02,19:00,,,18,26,86,,,2.6
2000-07-02,20:00,,0.1,4,12,83,,,2.4
2000-07-02,21:00,,0.1,1,9,78,,,1.7
2000-07-02,22:00,,0.1,1,9,68,,,1.8
2000-07-02,23:00,1.0,0.1,1,20,48,,,2.0
2000-07-03,,,,,,,30,,
2000-07-03,00:00,0.9,0.1,1,21,40,,,1.4
2000-07-03,01:00,1.0,0.1,1,21,37,,,1.5
2000-07-03,02:00,0.7,0.1,1,21,,,,1.4
2000-07-03,03:00,0.8,0.1,6,22,38,,,1.3
2000-07-03,04:00,0.9,0.1,1,9,39,,,
2000-07-03,05:00,1.3,0.3,38,25,24,,,1.8
2000-07-03,06:00,2.9,0.2,25,27,14,,,2.1
2000-07-03,07:00,1.9,0.1,7,24,22,,,2.8
2000-07-03,08:00,2.0,0.3,30,31,21,,,2.9
2000-07-03,09:00,3.8,0.4,37,38,26,,,5.1
2000-07-03,10:00,2.1,0.2,11,26,56,,,13.7
2000-07-03,11:00,1.2,0.1,8,21,75,,,21.7
2000-07-03,12:00,1.9,0.2,39,40,79,,,10.7
2000-07-03,13:00,3.2,0.3,45,46,79,,,5.4
2000-07-03,14:00,4.2,0.7,67,65,66,,,4.0
2000-07-03,15:00,8.1,1.3,101,76,53,,,4.8
2000-07-03,16:00,5.2,0.8,51,50,79,,,3.4
2000-07-03,17:00,2.5,0.4,,,87,,,2.6
2000-07-03,18:00,2.9,0.2,19,30,107,,,2.1
2000-07-03,19:00,0.8,0.3,11,24,113,,,2.4
2000-07-03,20:00,1.7,0.1,1,14,111,,,6.2
2000-07-03,21:00,1.1,0.1,4,16,100,,,5.0
2000-07-03,22:00,3.1,0.3,13,41,62,,,4.6
2000-07-03,23:00,2.9,0.5,20,39,41,,,3.5
2000-07-04,,,,,,,31,,
2000-07-04,00:00,3.1,0.2,19,32,31,,,3.4
2000-07-04,01:00,2.7,0.2,16,34,,,,2.9
2000-07-04,02:00,2.3,0.1,15,42,17,,,2.9
2000-07-04,03:00,1.6,0.1,12,41,12,,,
2000-07-04,04:00,1.9,0.2,21,37,32,,,2.6
2000-07-04,05:00,1.3,0.1,6,30,36,,,2.2
2000-07-04,06:00,2.9,0.6,54,46,30,,,3.0
2000-07-04,07:00,5.2,0.4,83,59,37,,,4.7
2000-07-04,08:00,3.4,0.3,58,48,46,,,4.5
2000-07-04,09:00,2.7,0.5,60,51,53,,,4.6
2000-07-04,10:00,3.0,0.4,67,52,65,,,4.4
2000-07-04,11:00,2.3,0.2,35,39,90,,,3.6
2000-07-04,12:00,3.1,0.4,56,58,76,,,3.1
2000-07-04,13:00,3.7,0.5,65,66,70,,,4.7
2000-07-04,14:00,4.1,1.1,71,69,63,,,5.1
2000-07-04,15:00,7.0,1.3,60,68,48,,,3.0
2000-07-04,16:00,7.9,1.6,72,70,39,,,2.8
2000-07-04,17:00,6.1,1.2,,,47,,,3.0
2000-07-04,18:00,6.2,,76,60,46,,,3.2
2000-07-04,19:00,6.5,0.8,52,47,45,,,3.0
2000-07-04,20:00,3.4,0.6,47,37,48,,,2.6
2000-07-04,21:00,3.0,0.4,41,39,40,,,2.9
2000-07-04,22:00,4.2,0.5,35,38,44,,,2.8
2000-07-04,23:00,2.4,0.3,22,26,59,,,2.3
2000-07-05,,,,,,,20,,
2000-07-05,00:00,1.1,0.1,16,21,61,,,2.5
2000-07-05,01:00,0.8,0.1,10,16,,,,3.8
2000-07-05,02:00,0.7,0.1,10,18,55,,,5.3
2000-07-05,03:00,0.7,0.1,6,22,44,,,
2000-07-05,04:00,0.7,0.1,10,29,32,,,4.5
2000-07-05,05:00,0.9,0.2,30,30,31,,,6.9
2000-07-05,06:00,2.4,0.3,58,32,31,,,4.1
2000-07-05,07:00,3.1,0.2,51,32,26,,,2.9
2000-07-05,08:00,2.4,0.3,68,38,21,,,3.3
2000-07-05,09:00,3.4,0.3,79,39,23,,,4.4
2000-07-05,10:00,3.4,0.4,82,40,31,,,5.2
2000-07-05,11:00,3.0,0.4,67,38,37,,,4.0
2000-07-05,12:00,2.3,0.2,54,30,49,,,2.6
