Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2000-07-01,01:00,,0.1,1,26,29,,,1.2
2000-07-01,02:00,,0.1,1,30,23,,,1.0
2000-07-01,03:00,,0.1,6,39,,,,1.0
2000-07-01,04:00,,0.1,17,45,1,,,1.0
2000-07-01,05:00,,0.1,25,39,4,,,1.0
2000-07-01,06:00,5.1,0.3,40,40,6,,,1.0
2000-07-01,07:00,2.5,0.2,9,24,42,,,1.7
2000-07-01,08:00,1.6,0.2,6,21,61,,,
2000-07-01,09:00,1.3,0.1,4,17,79,,,2.3
2000-07-01,10:00,1.1,0.1,4,16,94,,,1.7
2000-07-01,11:00,1.1,0.1,5,16,112,,,2.0
2000-07-01,12:00,1.4,0.1,2,14,121,,,2.3
2000-07-01,13:00,1.0,0.1,3,14,128,,,3.0
2000-07-01,14:00,1.0,0.1,2,13,124,,,2.9
2000-07-01,15:00,1.1,0.1,2,17,114,,,2.5
2000-07-01,16:00,1.3,0.1,3,16,106,,,1.1
2000-07-01,17:00,1.0,0.1,1,9,116,,,1.1
2000-07-01,18:00,1.0,0.1,,,118,,,1.8
2000-07-01,19:00,0.9,0.1,1,11,118,,,1.5
2000-07-01,20:00,1.0,0.1,1,21,96,,,1.1
2000-07-01,21:00,1.9,0.2,1,30,61,,,1.0
2000-07-01,22:00,3.0,0.2,3,33,53,,,1.0
2000-07-01,23:00,1.5,0.2,2,19,68,,,1.0
2000-07-02,00:00,1.4,0.2,1,19,55,,,1.0
2000-07-02,01:00,1.5,0.1,1,19,35,,,1.0
2000-07-02,02:00,1.5,0.1,1,24,,,,1.0
2000-07-02,03:00,1.7,0.1,1,18,14,,,1.0
2000-07-02,04:00,1.1,0.1,1,12,25,,,1.0
2000-07-02,05:00,1.2,0.1,1,14,17,,,1.0
2000-07-02,06:00,1.3,,1,11,38,,,1.0
2000-07-02,07:00,0.6,0.1,1,8,62,,,1.0
2000-07-02,08:00,0.5,0.1,1,9,67,,,
2000-07-02,09:00,0.8,0.1,2,9,84,,,1.0
2000-07-02,10:00,0.7,0.1,1,10,91,,,1.0
2000-07-02,11:00,0.7,0.1,1,8,103,,,1.0
2000-07-02,12:00,0.7,0.1,1,7,108,,,1.0
2000-07-02,13:00,0.8,0.1,1,7,113,,,1.0
2000-07-02,14:00,0.6,0.1,1,7,116,,,1.0
2000-07-02,15:00,0.5,0.1,1,5,116,,,1.0
2000-07-02,16:00,0.6,0.1,1,8,115,,,1.0
2000-07-02,17:00,0.8,0.1,1,9,105,,,1.0
2000-07-02,18:00,0.8,0.1,,,105,,,1.0
2000-07-02,19:00,0.8,0.1,1,8,106,,,1.2
2000-07-02,20:00,0.8,0.1,1,10,91,,,1.0
2000-07-02,21:00,1.5,0.2,1,18,64,,,1.0
2000-07-02,22:00,1.3,0.1,1,21,49,,,1.0
2000-07-02,23:00,1.4,0.1,1,21,34,,,1.0
2000-07-03,00:00,1.1,0.1,1,38,17,,,1.0
2000-07-03,01:00,1.3,0.1,1,24,32,,,1.0
2000-07-03,02:00,0.5,0.1,1,6,,,,1.0
2000-07-03,03:00,0.4,0.1,1,9,64,,,1.0
2000-07-03,04:00,0.5,0.1,1,11,58,,,1.0
2000-07-03,05:00,0.7,0.1,10,24,47,,,1.0
2000-07-03,06:00,2.4,0.2,26,41,22,,,1.0
2000-07-03,07:00,2.5,0.1,34,47,22,,,
2000-07-03,08:00,1.4,0.1,14,27,49,,,1.3
2000-07-03,09:00,1.4,0.1,20,34,47,,,1.0
2000-07-03,10:00,1.5,0.1,14,29,58,,,1.0
2000-07-03,11:00,1.3,0.1,20,29,72,,,1.0
2000-07-03,12:00,0.9,0.1,13,25,81,,,1.0
2000-07-03,13:00,1.1,0.1,15,27,89,,,1.0
2000-07-03,14:00,,0.1,12,27,89,,,1.0
2000-07-03,15:00,,0.1,13,27,93,,,1.0
2000-07-03,16:00,,0.1,10,21,101,,,1.0
2000-07-03,17:00,,0.1,8,22,99,,,1.0
2000-07-03,18:00,,0.1,,,102,,,1.0
2000-07-03,19:00,,0.1,5,27,92,,,1.0
2000-07-03,20:00,,0.1,1,16,102,,,1.0
2000-07-03,21:00,,0.1,3,32,67,,,1.0
2000-07-03,22:00,,0.2,8,52,31,,,1.0
2000-07-03,23:00,,0.1,2,40,30,,,1.0
2000-07-04,00:00,,0.1,1,36,30,,,1.0
2000-07-04,01:00,,0.1,1,28,,,,1.0
2000-07-04,02:00,,0.1,3,32,30,,,1.0
2000-07-04,03:00,,0.1,3,24,34,,,1.0
2000-07-04,04:00,,0.1,13,39,18,,,1.0
2000-07-04,05:00,,0.1,25,51,2,,,1.0
2000-07-04,06:00,,,22,50,12,,,1.0
