Datum Zeit,Schkeuditz O3
,µg/m³
01-02-08 00:00,37
31-01-08 23:00,35
31-01-08 22:00,40
31-01-08 21:00,46
31-01-08 20:00,47
31-01-08 19:00,46
31-01-08 18:00,45
31-01-08 17:00,43
31-01-08 16:00,48
31-01-08 15:00,50
31-01-08 14:00,50
31-01-08 13:00,47
31-01-08 12:00,50
31-01-08 11:00,46
31-01-08 10:00,29
31-01-08 09:00,18
31-01-08 08:00,17
31-01-08 07:00,33
31-01-08 06:00,48
31-01-08 05:00,43
31-01-08 04:00,35
31-01-08 03:00,31
31-01-08 02:00,24
31-01-08 01:00,22
31-01-08 00:00,15
30-01-08 23:00,6
30-01-08 22:00,11
30-01-08 21:00,5
30-01-08 20:00,7
30-01-08 19:00,8
30-01-08 18:00,10
30-01-08 17:00,11
30-01-08 16:00,17
30-01-08 15:00,19
30-01-08 14:00,28
30-01-08 13:00,30
30-01-08 12:00,23
30-01-08 11:00,9
30-01-08 10:00,4
30-01-08 09:00,4
30-01-08 08:00,9
30-01-08 07:00,14
30-01-08 06:00,18
30-01-08 05:00,26
30-01-08 04:00,31
30-01-08 03:00,31
30-01-08 02:00,25
30-01-08 01:00,22
30-01-08 00:00,23
29-01-08 23:00,8
29-01-08 22:00,6
29-01-08 21:00,22
29-01-08 20:00,31
29-01-08 19:00,33
29-01-08 18:00,15
29-01-08 17:00,23
29-01-08 16:00,40
29-01-08 15:00,41
29-01-08 14:00,50
29-01-08 13:00,34
29-01-08 12:00,31
29-01-08 11:00,23
29-01-08 10:00,11
29-01-08 09:00,11
29-01-08 08:00,13
29-01-08 07:00,23
29-01-08 06:00,33
29-01-08 05:00,34
29-01-08 04:00,30
29-01-08 03:00,29
29-01-08 02:00,25
29-01-08 01:00,22
29-01-08 00:00,21
28-01-08 23:00,26
28-01-08 22:00,22
28-01-08 21:00,23
28-01-08 20:00,17
28-01-08 19:00,2
28-01-08 18:00,11
28-01-08 17:00,34
28-01-08 16:00,25
28-01-08 15:00,27
28-01-08 14:00,35
28-01-08 13:00,34
28-01-08 12:00,31
28-01-08 11:00,27
28-01-08 10:00,23
28-01-08 09:00,24
28-01-08 08:00,33
28-01-08 07:00,43
28-01-08 06:00,48
28-01-08 05:00,35
28-01-08 04:00,44
28-01-08 03:00,56
28-01-08 02:00,63
28-01-08 01:00,65
28-01-08 00:00,69
27-01-08 23:00,69
27-01-08 22:00,57
27-01-08 21:00,61
27-01-08 20:00,64
27-01-08 19:00,65
27-01-08 18:00,63
27-01-08 17:00,59
27-01-08 16:00,59
