Datum Zeit,Collmberg O3
,µg/m³
01-02-08 00:00,43
31-01-08 23:00,43
31-01-08 22:00,44
31-01-08 21:00,47
31-01-08 20:00,51
31-01-08 19:00,55
31-01-08 18:00,55
31-01-08 17:00,55
31-01-08 16:00,55
31-01-08 15:00,57
31-01-08 14:00,57
31-01-08 13:00,57
31-01-08 12:00,63
31-01-08 11:00,60
31-01-08 10:00,51
31-01-08 09:00,44
31-01-08 08:00,49
31-01-08 07:00,48
31-01-08 06:00,40
31-01-08 05:00,35
31-01-08 04:00,34
31-01-08 03:00,35
31-01-08 02:00,36
31-01-08 01:00,24
31-01-08 00:00,26
30-01-08 23:00,20
30-01-08 22:00,14
30-01-08 21:00,11
30-01-08 20:00,13
30-01-08 19:00,15
30-01-08 18:00,17
30-01-08 17:00,23
30-01-08 16:00,24
30-01-08 15:00,27
30-01-08 14:00,30
30-01-08 13:00,31
30-01-08 12:00,32
30-01-08 11:00,30
30-01-08 10:00,30
30-01-08 09:00,30
30-01-08 08:00,30
30-01-08 07:00,33
30-01-08 06:00,37
30-01-08 05:00,40
30-01-08 04:00,44
30-01-08 03:00,43
30-01-08 02:00,46
30-01-08 01:00,47
30-01-08 00:00,48
29-01-08 23:00,41
29-01-08 22:00,38
29-01-08 21:00,39
29-01-08 20:00,44
29-01-08 19:00,47
29-01-08 18:00,51
29-01-08 17:00,50
29-01-08 16:00,50
29-01-08 15:00,50
29-01-08 14:00,42
29-01-08 13:00,37
29-01-08 12:00,31
29-01-08 11:00,28
29-01-08 10:00,33
29-01-08 09:00,32
29-01-08 08:00,34
29-01-08 07:00,34
29-01-08 06:00,32
29-01-08 05:00,31
29-01-08 04:00,31
29-01-08 03:00,27
29-01-08 02:00,25
29-01-08 01:00,27
29-01-08 00:00,29
28-01-08 23:00,28
28-01-08 22:00,26
28-01-08 21:00,36
28-01-08 20:00,52
28-01-08 19:00,59
28-01-08 18:00,60
28-01-08 17:00,38
28-01-08 16:00,30
28-01-08 15:00,41
28-01-08 14:00,51
28-01-08 13:00,58
28-01-08 12:00,58
28-01-08 11:00,48
28-01-08 10:00,42
28-01-08 09:00,49
28-01-08 08:00,52
28-01-08 07:00,61
28-01-08 06:00,63
28-01-08 05:00,60
28-01-08 04:00,59
28-01-08 03:00,63
28-01-08 02:00,65
28-01-08 01:00,65
28-01-08 00:00,67
27-01-08 23:00,71
27-01-08 22:00,74
27-01-08 21:00,59
27-01-08 20:00,62
27-01-08 19:00,64
27-01-08 18:00,66
27-01-08 17:00,68
27-01-08 16:00,68
27-01-08 15:00,65
27-01-08 14:00,61
27-01-08 13:00,53
27-01-08 12:00,49
27-01-08 11:00,48
27-01-08 10:00,47
27-01-08 09:00,45
27-01-08 08:00,43
27-01-08 07:00,39
27-01-08 06:00,38
27-01-08 05:00,39
27-01-08 04:00,44
27-01-08 03:00,47
27-01-08 02:00,47
27-01-08 01:00,45
27-01-08 00:00,52
26-01-08 23:00,54
26-01-08 22:00,56
26-01-08 21:00,50
26-01-08 20:00,52
26-01-08 19:00,55
26-01-08 18:00,60
26-01-08 17:00,59
26-01-08 16:00,57
26-01-08 15:00,58
26-01-08 14:00,59
26-01-08 13:00,56
26-01-08 12:00,51
26-01-08 11:00,49
26-01-08 10:00,47
26-01-08 09:00,47
26-01-08 08:00,47
26-01-08 07:00,45
26-01-08 06:00,46
26-01-08 05:00,50
26-01-08 04:00,55
26-01-08 03:00,56
26-01-08 02:00,51
26-01-08 01:00,52
26-01-08 00:00,49
25-01-08 23:00,50
25-01-08 22:00,49
25-01-08 21:00,49
25-01-08 20:00,49
25-01-08 19:00,50
25-01-08 18:00,51
25-01-08 17:00,59
25-01-08 16:00,63
25-01-08 15:00,63
25-01-08 14:00,61
25-01-08 13:00,59
25-01-08 12:00,59
25-01-08 11:00,54
25-01-08 10:00,51
25-01-08 09:00,51
25-01-08 08:00,54
25-01-08 07:00,56
25-01-08 06:00,58
25-01-08 05:00,67
25-01-08 04:00,67
25-01-08 03:00,66
25-01-08 02:00,67
25-01-08 01:00,71
25-01-08 00:00,66
24-01-08 23:00,40
24-01-08 22:00,45
24-01-08 21:00,49
24-01-08 20:00,52
24-01-08 19:00,52
24-01-08 18:00,53
24-01-08 17:00,52
24-01-08 16:00,49
24-01-08 15:00,47
24-01-08 14:00,47
24-01-08 13:00,49
24-01-08 12:00,43
24-01-08 11:00,41
24-01-08 10:00,39
24-01-08 09:00,41
24-01-08 08:00,41
24-01-08 07:00,42
24-01-08 06:00,44
24-01-08 05:00,45
24-01-08 04:00,50
24-01-08 03:00,55
24-01-08 02:00,52
24-01-08 01:00,53
24-01-08 00:00,57
23-01-08 23:00,55
23-01-08 22:00,50
23-01-08 21:00,49
23-01-08 20:00,52
23-01-08 19:00,55
23-01-08 18:00,58
23-01-08 17:00,61
23-01-08 16:00,62
23-01-08 15:00,64
23-01-08 14:00,64
23-01-08 13:00,59
23-01-08 12:00,52
23-01-08 11:00,45
23-01-08 10:00,40
23-01-08 09:00,37
23-01-08 08:00,38
23-01-08 07:00,48
23-01-08 06:00,54
23-01-08 05:00,56
23-01-08 04:00,54
23-01-08 03:00,53
23-01-08 02:00,52
23-01-08 01:00,51
23-01-08 00:00,54
22-01-08 23:00,51
22-01-08 22:00,51
22-01-08 21:00,52
22-01-08 20:00,57
22-01-08 19:00,62
22-01-08 18:00,63
22-01-08 17:00,66
22-01-08 16:00,66
22-01-08 15:00,65
22-01-08 14:00,63
22-01-08 13:00,63
22-01-08 12:00,65
22-01-08 11:00,66
22-01-08 10:00,71
22-01-08 09:00,74
22-01-08 08:00,67
22-01-08 07:00,70
22-01-08 06:00,70
22-01-08 05:00,61
22-01-08 04:00,59
22-01-08 03:00,57
22-01-08 02:00,55
22-01-08 01:00,57
22-01-08 00:00,58
21-01-08 23:00,57
21-01-08 22:00,54
21-01-08 21:00,49
21-01-08 20:00,48
21-01-08 19:00,48
21-01-08 18:00,49
21-01-08 17:00,50
21-01-08 16:00,48
21-01-08 15:00,49
21-01-08 14:00,50
21-01-08 13:00,50
21-01-08 12:00,48
21-01-08 11:00,46
21-01-08 10:00,44
21-01-08 09:00,44
21-01-08 08:00,46
21-01-08 07:00,46
21-01-08 06:00,48
21-01-08 05:00,48
21-01-08 04:00,49
21-01-08 03:00,50
21-01-08 02:00,51
21-01-08 01:00,49
21-01-08 00:00,49
20-01-08 23:00,49
20-01-08 22:00,50
20-01-08 21:00,53
20-01-08 20:00,53
20-01-08 19:00,52
20-01-08 18:00,52
20-01-08 17:00,52
20-01-08 16:00,52
20-01-08 15:00,54
20-01-08 14:00,55
20-01-08 13:00,56
20-01-08 12:00,55
20-01-08 11:00,54
20-01-08 10:00,52
20-01-08 09:00,54
20-01-08 08:00,68
20-01-08 07:00,64
20-01-08 06:00,68
20-01-08 05:00,66
20-01-08 04:00,65
20-01-08 03:00,65
20-01-08 02:00,66
20-01-08 01:00,65
20-01-08 00:00,65
19-01-08 23:00,69
19-01-08 22:00,68
19-01-08 21:00,69
19-01-08 20:00,70
19-01-08 19:00,72
19-01-08 18:00,64
19-01-08 17:00,51
19-01-08 16:00,54
19-01-08 15:00,55
19-01-08 14:00,56
19-01-08 13:00,54
19-01-08 12:00,52
19-01-08 11:00,50
19-01-08 10:00,47
19-01-08 09:00,44
19-01-08 08:00,44
19-01-08 07:00,44
19-01-08 06:00,44
19-01-08 05:00,46
19-01-08 04:00,48
19-01-08 03:00,51
19-01-08 02:00,56
19-01-08 01:00,59
19-01-08 00:00,58
18-01-08 23:00,52
18-01-08 22:00,52
18-01-08 21:00,51
18-01-08 20:00,51
18-01-08 19:00,53
18-01-08 18:00,51
18-01-08 17:00,50
18-01-08 16:00,51
18-01-08 15:00,58
18-01-08 14:00,56
18-01-08 13:00,52
18-01-08 12:00,51
18-01-08 11:00,47
18-01-08 10:00,45
18-01-08 09:00,42
18-01-08 08:00,45
18-01-08 07:00,45
18-01-08 06:00,45
18-01-08 05:00,50
18-01-08 04:00,54
18-01-08 03:00,52
18-01-08 02:00,46
18-01-08 01:00,42
18-01-08 00:00,42
17-01-08 23:00,41
17-01-08 22:00,41
17-01-08 21:00,39
17-01-08 20:00,40
17-01-08 19:00,48
17-01-08 18:00,53
17-01-08 17:00,51
17-01-08 16:00,45
17-01-08 15:00,44
17-01-08 14:00,42
17-01-08 13:00,39
17-01-08 12:00,33
17-01-08 11:00,29
17-01-08 10:00,28
17-01-08 09:00,35
17-01-08 08:00,38
17-01-08 07:00,43
17-01-08 06:00,43
17-01-08 05:00,40
17-01-08 04:00,35
17-01-08 03:00,33
17-01-08 02:00,35
17-01-08 01:00,38
17-01-08 00:00,40
16-01-08 23:00,40
16-01-08 22:00,39
16-01-08 21:00,40
16-01-08 20:00,44
16-01-08 19:00,46
16-01-08 18:00,45
16-01-08 17:00,51
16-01-08 16:00,58
16-01-08 15:00,60
