Datum Zeit,Chemnitz-Leipziger Str. PM2.5
,µg/m³
31-01-08,
30-01-08,25.70
29-01-08,
28-01-08,12.08
27-01-08,
26-01-08,11.65
25-01-08,
24-01-08,14.53
23-01-08,
22-01-08,6.19
21-01-08,
20-01-08,3.98
19-01-08,
18-01-08,8.98
17-01-08,
16-01-08,15.24
15-01-08,
14-01-08,25.50
13-01-08,
12-01-08,15.76
11-01-08,
10-01-08,16.96
09-01-08,
08-01-08,12.39
07-01-08,
06-01-08,22.03
05-01-08,
04-01-08,31.12
03-01-08,
02-01-08,24.32
01-01-08,

