Datum Zeit,Leipzig-Mitte NO2
,µg/m³
01-02-08 00:00,22
31-01-08 23:00,27
31-01-08 22:00,26
31-01-08 21:00,28
31-01-08 20:00,32
31-01-08 19:00,34
31-01-08 18:00,35
31-01-08 17:00,34
31-01-08 16:00,45
31-01-08 15:00,45
31-01-08 14:00,50
31-01-08 13:00,46
31-01-08 12:00,46
31-01-08 11:00,55
31-01-08 10:00,58
31-01-08 09:00,69
31-01-08 08:00,70
31-01-08 07:00,44
31-01-08 06:00,30
31-01-08 05:00,30
31-01-08 04:00,36
31-01-08 03:00,29
31-01-08 02:00,37
31-01-08 01:00,32
31-01-08 00:00,48
30-01-08 23:00,51
30-01-08 22:00,52
30-01-08 21:00,54
30-01-08 20:00,58
30-01-08 19:00,54
30-01-08 18:00,46
30-01-08 17:00,49
30-01-08 16:00,52
30-01-08 15:00,56
30-01-08 14:00,54
30-01-08 13:00,53
30-01-08 12:00,59
30-01-08 11:00,72
30-01-08 10:00,75
30-01-08 09:00,72
30-01-08 08:00,62
30-01-08 07:00,43
30-01-08 06:00,28
30-01-08 05:00,18
30-01-08 04:00,16
30-01-08 03:00,23
30-01-08 02:00,34
30-01-08 01:00,36
30-01-08 00:00,38
29-01-08 23:00,47
29-01-08 22:00,56
29-01-08 21:00,62
29-01-08 20:00,76
29-01-08 19:00,72
29-01-08 18:00,85
29-01-08 17:00,60
29-01-08 16:00,61
29-01-08 15:00,50
29-01-08 14:00,55
29-01-08 13:00,48
29-01-08 12:00,65
29-01-08 11:00,71
29-01-08 10:00,81
29-01-08 09:00,95
29-01-08 08:00,90
29-01-08 07:00,53
29-01-08 06:00,32
29-01-08 05:00,26
29-01-08 04:00,26
29-01-08 03:00,29
29-01-08 02:00,34
29-01-08 01:00,37
29-01-08 00:00,33
28-01-08 23:00,34
28-01-08 22:00,45
28-01-08 21:00,51
28-01-08 20:00,54
28-01-08 19:00,70
28-01-08 18:00,87
28-01-08 17:00,83
28-01-08 16:00,82
28-01-08 15:00,69
28-01-08 14:00,56
28-01-08 13:00,55
28-01-08 12:00,65
28-01-08 11:00,79
28-01-08 10:00,85
28-01-08 09:00,97
28-01-08 08:00,71
28-01-08 07:00,46
28-01-08 06:00,52
28-01-08 05:00,25
28-01-08 04:00,25
28-01-08 03:00,21
28-01-08 02:00,24
28-01-08 01:00,20
28-01-08 00:00,21
27-01-08 23:00,23
27-01-08 22:00,22
27-01-08 21:00,21
27-01-08 20:00,26
27-01-08 19:00,26
27-01-08 18:00,31
27-01-08 17:00,28
27-01-08 16:00,26
27-01-08 15:00,27
27-01-08 14:00,31
27-01-08 13:00,22
27-01-08 12:00,17
27-01-08 11:00,18
27-01-08 10:00,16
27-01-08 09:00,15
27-01-08 08:00,19
27-01-08 07:00,22
27-01-08 06:00,29
27-01-08 05:00,41
27-01-08 04:00,37
27-01-08 03:00,34
27-01-08 02:00,34
27-01-08 01:00,23
27-01-08 00:00,24
26-01-08 23:00,22
26-01-08 22:00,25
26-01-08 21:00,25
26-01-08 20:00,28
26-01-08 19:00,30
26-01-08 18:00,29
26-01-08 17:00,28
26-01-08 16:00,26
26-01-08 15:00,30
26-01-08 14:00,24
26-01-08 13:00,22
26-01-08 12:00,28
26-01-08 11:00,24
26-01-08 10:00,26
26-01-08 09:00,25
26-01-08 08:00,26
26-01-08 07:00,21
26-01-08 06:00,22
26-01-08 05:00,24
26-01-08 04:00,21
26-01-08 03:00,22
26-01-08 02:00,29
26-01-08 01:00,27
26-01-08 00:00,31
25-01-08 23:00,36
25-01-08 22:00,33
25-01-08 21:00,36
25-01-08 20:00,41
25-01-08 19:00,51
25-01-08 18:00,56
25-01-08 17:00,48
25-01-08 16:00,38
25-01-08 15:00,48
25-01-08 14:00,49
25-01-08 13:00,44
25-01-08 12:00,49
25-01-08 11:00,57
25-01-08 10:00,66
25-01-08 09:00,68
25-01-08 08:00,75
25-01-08 07:00,40
25-01-08 06:00,18
25-01-08 05:00,20
25-01-08 04:00,15
25-01-08 03:00,16
25-01-08 02:00,15
25-01-08 01:00,17
25-01-08 00:00,20
24-01-08 23:00,32
24-01-08 22:00,35
24-01-08 21:00,35
24-01-08 20:00,48
24-01-08 19:00,51
24-01-08 18:00,52
24-01-08 17:00,64
24-01-08 16:00,70
24-01-08 15:00,68
24-01-08 14:00,56
24-01-08 13:00,47
24-01-08 12:00,62
24-01-08 11:00,56
24-01-08 10:00,55
24-01-08 09:00,64
24-01-08 08:00,56
24-01-08 07:00,38
24-01-08 06:00,26
24-01-08 05:00,24
24-01-08 04:00,21
24-01-08 03:00,22
24-01-08 02:00,21
24-01-08 01:00,27
24-01-08 00:00,39
23-01-08 23:00,31
23-01-08 22:00,34
23-01-08 21:00,37
23-01-08 20:00,42
23-01-08 19:00,45
23-01-08 18:00,43
23-01-08 17:00,50
23-01-08 16:00,60
23-01-08 15:00,51
23-01-08 14:00,53
23-01-08 13:00,55
23-01-08 12:00,60
23-01-08 11:00,70
23-01-08 10:00,71
23-01-08 09:00,76
23-01-08 08:00,84
23-01-08 07:00,43
23-01-08 06:00,33
23-01-08 05:00,22
23-01-08 04:00,28
23-01-08 03:00,23
23-01-08 02:00,21
23-01-08 01:00,30
23-01-08 00:00,32
22-01-08 23:00,39
22-01-08 22:00,39
22-01-08 21:00,42
