Datum Zeit,Schwartenberg PM2.5
,µg/m³
31-01-08,
30-01-08,15.58
29-01-08,
28-01-08,0.65
27-01-08,
26-01-08,13.71
25-01-08,
24-01-08,7.78
23-01-08,
22-01-08,6.83
21-01-08,
20-01-08,1.49
19-01-08,
18-01-08,10.04
17-01-08,
16-01-08,9.58
15-01-08,
14-01-08,17.33
13-01-08,
12-01-08,9.28
11-01-08,
10-01-08,10.50
09-01-08,
08-01-08,4.52
07-01-08,
06-01-08,
05-01-08,
04-01-08,
03-01-08,
02-01-08,15.17
01-01-08,

