Datum Zeit,Chemnitz-Leipziger Str. NO
,µg/m³
01-02-08 00:00,11
31-01-08 23:00,22
31-01-08 22:00,22
31-01-08 21:00,41
31-01-08 20:00,55
31-01-08 19:00,91
31-01-08 18:00,118
31-01-08 17:00,148
31-01-08 16:00,137
31-01-08 15:00,87
31-01-08 14:00,77
31-01-08 13:00,100
31-01-08 12:00,101
31-01-08 11:00,104
31-01-08 10:00,112
31-01-08 09:00,140
31-01-08 08:00,153
31-01-08 07:00,112
31-01-08 06:00,22
31-01-08 05:00,10
31-01-08 04:00,7
31-01-08 03:00,3
31-01-08 02:00,5
31-01-08 01:00,5
31-01-08 00:00,14
30-01-08 23:00,23
30-01-08 22:00,22
30-01-08 21:00,38
30-01-08 20:00,39
30-01-08 19:00,73
30-01-08 18:00,99
30-01-08 17:00,101
30-01-08 16:00,145
30-01-08 15:00,125
30-01-08 14:00,83
30-01-08 13:00,80
30-01-08 12:00,169
30-01-08 11:00,187
30-01-08 10:00,271
30-01-08 09:00,206
30-01-08 08:00,258
30-01-08 07:00,219
30-01-08 06:00,113
30-01-08 05:00,48
30-01-08 04:00,37
30-01-08 03:00,23
30-01-08 02:00,39
30-01-08 01:00,17
30-01-08 00:00,26
29-01-08 23:00,65
29-01-08 22:00,38
29-01-08 21:00,74
29-01-08 20:00,122
29-01-08 19:00,206
29-01-08 18:00,268
29-01-08 17:00,177
29-01-08 16:00,173
29-01-08 15:00,167
29-01-08 14:00,127
29-01-08 13:00,118
29-01-08 12:00,135
29-01-08 11:00,162
29-01-08 10:00,178
29-01-08 09:00,175
29-01-08 08:00,133
29-01-08 07:00,138
29-01-08 06:00,81
29-01-08 05:00,23
29-01-08 04:00,11
29-01-08 03:00,8
29-01-08 02:00,2
29-01-08 01:00,4
29-01-08 00:00,8
28-01-08 23:00,22
28-01-08 22:00,21
28-01-08 21:00,40
28-01-08 20:00,66
28-01-08 19:00,86
28-01-08 18:00,108
28-01-08 17:00,142
28-01-08 16:00,135
28-01-08 15:00,113
28-01-08 14:00,96
28-01-08 13:00,87
28-01-08 12:00,91
28-01-08 11:00,101
28-01-08 10:00,84
28-01-08 09:00,98
28-01-08 08:00,199
28-01-08 07:00,167
28-01-08 06:00,75
28-01-08 05:00,25
28-01-08 04:00,5
28-01-08 03:00,3
28-01-08 02:00,1
28-01-08 01:00,1
28-01-08 00:00,6
27-01-08 23:00,20
27-01-08 22:00,5
27-01-08 21:00,12
27-01-08 20:00,12
27-01-08 19:00,16
27-01-08 18:00,20
27-01-08 17:00,16
27-01-08 16:00,14
27-01-08 15:00,14
27-01-08 14:00,11
27-01-08 13:00,13
27-01-08 12:00,11
27-01-08 11:00,11
27-01-08 10:00,9
27-01-08 09:00,6
27-01-08 08:00,3
27-01-08 07:00,8
27-01-08 06:00,5
27-01-08 05:00,4
27-01-08 04:00,4
27-01-08 03:00,4
27-01-08 02:00,4
27-01-08 01:00,6
27-01-08 00:00,9
26-01-08 23:00,14
26-01-08 22:00,12
26-01-08 21:00,20
26-01-08 20:00,15
26-01-08 19:00,20
26-01-08 18:00,28
26-01-08 17:00,28
26-01-08 16:00,34
26-01-08 15:00,31
