Datum Zeit,Zittau-Ost O3
,µg/m³
01-02-08 00:00,46
31-01-08 23:00,47
31-01-08 22:00,53
31-01-08 21:00,54
31-01-08 20:00,55
31-01-08 19:00,55
31-01-08 18:00,50
31-01-08 17:00,48
31-01-08 16:00,50
31-01-08 15:00,62
31-01-08 14:00,62
31-01-08 13:00,59
31-01-08 12:00,63
31-01-08 11:00,52
31-01-08 10:00,41
31-01-08 09:00,39
31-01-08 08:00,47
31-01-08 07:00,57
31-01-08 06:00,59
31-01-08 05:00,61
31-01-08 04:00,61
31-01-08 03:00,51
31-01-08 02:00,43
31-01-08 01:00,37
31-01-08 00:00,21
30-01-08 23:00,13
30-01-08 22:00,7
30-01-08 21:00,6
30-01-08 20:00,9
30-01-08 19:00,13
30-01-08 18:00,18
30-01-08 17:00,22
30-01-08 16:00,27
30-01-08 15:00,30
30-01-08 14:00,34
30-01-08 13:00,36
30-01-08 12:00,38
30-01-08 11:00,38
30-01-08 10:00,37
30-01-08 09:00,31
30-01-08 08:00,32
30-01-08 07:00,31
30-01-08 06:00,35
30-01-08 05:00,35
30-01-08 04:00,35
30-01-08 03:00,30
30-01-08 02:00,31
30-01-08 01:00,26
30-01-08 00:00,15
29-01-08 23:00,13
29-01-08 22:00,16
29-01-08 21:00,27
29-01-08 20:00,29
29-01-08 19:00,22
29-01-08 18:00,16
29-01-08 17:00,21
29-01-08 16:00,33
29-01-08 15:00,40
29-01-08 14:00,40
29-01-08 13:00,39
29-01-08 12:00,33
29-01-08 11:00,26
29-01-08 10:00,10
29-01-08 09:00,4
29-01-08 08:00,5
29-01-08 07:00,4
29-01-08 06:00,26
29-01-08 05:00,51
29-01-08 04:00,50
29-01-08 03:00,41
29-01-08 02:00,29
29-01-08 01:00,27
29-01-08 00:00,25
28-01-08 23:00,24
28-01-08 22:00,27
28-01-08 21:00,31
28-01-08 20:00,30
28-01-08 19:00,32
28-01-08 18:00,32
28-01-08 17:00,36
28-01-08 16:00,22
28-01-08 15:00,34
28-01-08 14:00,34
28-01-08 13:00,33
28-01-08 12:00,31
28-01-08 11:00,28
28-01-08 10:00,22
28-01-08 09:00,7
28-01-08 08:00,7
28-01-08 07:00,9
28-01-08 06:00,17
28-01-08 05:00,30
28-01-08 04:00,46
28-01-08 03:00,60
28-01-08 02:00,64
28-01-08 01:00,64
28-01-08 00:00,67
27-01-08 23:00,69
27-01-08 22:00,71
27-01-08 21:00,71
27-01-08 20:00,73
27-01-08 19:00,65
27-01-08 18:00,63
27-01-08 17:00,65
27-01-08 16:00,62
27-01-08 15:00,58
27-01-08 14:00,55
27-01-08 13:00,52
27-01-08 12:00,50
27-01-08 11:00,47
27-01-08 10:00,52
27-01-08 09:00,67
27-01-08 08:00,72
27-01-08 07:00,75
27-01-08 06:00,77
27-01-08 05:00,73
27-01-08 04:00,68
27-01-08 03:00,71
27-01-08 02:00,61
27-01-08 01:00,66
27-01-08 00:00,56
26-01-08 23:00,54
26-01-08 22:00,56
26-01-08 21:00,56
26-01-08 20:00,58
26-01-08 19:00,60
26-01-08 18:00,66
26-01-08 17:00,53
26-01-08 16:00,50
26-01-08 15:00,53
26-01-08 14:00,55
26-01-08 13:00,50
26-01-08 12:00,41
26-01-08 11:00,31
26-01-08 10:00,31
26-01-08 09:00,31
26-01-08 08:00,35
26-01-08 07:00,48
26-01-08 06:00,41
26-01-08 05:00,39
26-01-08 04:00,40
26-01-08 03:00,49
26-01-08 02:00,52
26-01-08 01:00,43
26-01-08 00:00,42
25-01-08 23:00,53
25-01-08 22:00,52
25-01-08 21:00,45
25-01-08 20:00,49
25-01-08 19:00,43
