Datum Zeit,Goerlitz PM10
,µg/m³
31-01-08,19
30-01-08,36
29-01-08,47
28-01-08,24
27-01-08,3
26-01-08,18
25-01-08,17
24-01-08,39
23-01-08,24
22-01-08,10
21-01-08,9
20-01-08,5
19-01-08,8
18-01-08,24
17-01-08,38
16-01-08,28
15-01-08,29
14-01-08,55
13-01-08,52
12-01-08,32
11-01-08,29
10-01-08,40
09-01-08,31
08-01-08,23
07-01-08,23
06-01-08,33
05-01-08,50
04-01-08,95
03-01-08,74
02-01-08,44
01-01-08,34

