Datum Zeit,Borna NO2
,µg/m³
01-02-08 00:00,17
31-01-08 23:00,19
31-01-08 22:00,18
31-01-08 21:00,20
31-01-08 20:00,22
31-01-08 19:00,29
31-01-08 18:00,38
31-01-08 17:00,37
31-01-08 16:00,38
31-01-08 15:00,35
31-01-08 14:00,32
31-01-08 13:00,29
31-01-08 12:00,33
31-01-08 11:00,46
31-01-08 10:00,52
31-01-08 09:00,62
31-01-08 08:00,54
31-01-08 07:00,46
31-01-08 06:00,25
31-01-08 05:00,19
31-01-08 04:00,20
31-01-08 03:00,22
31-01-08 02:00,20
31-01-08 01:00,25
31-01-08 00:00,31
30-01-08 23:00,32
30-01-08 22:00,35
30-01-08 21:00,35
30-01-08 20:00,31
30-01-08 19:00,33
30-01-08 18:00,36
30-01-08 17:00,41
30-01-08 16:00,36
30-01-08 15:00,40
30-01-08 14:00,36
30-01-08 13:00,40
30-01-08 12:00,41
30-01-08 11:00,46
30-01-08 10:00,53
30-01-08 09:00,52
30-01-08 08:00,51
30-01-08 07:00,40
30-01-08 06:00,33
30-01-08 05:00,25
30-01-08 04:00,22
30-01-08 03:00,20
30-01-08 02:00,23
30-01-08 01:00,24
30-01-08 00:00,29
29-01-08 23:00,32
29-01-08 22:00,31
29-01-08 21:00,40
29-01-08 20:00,49
29-01-08 19:00,59
29-01-08 18:00,62
29-01-08 17:00,62
29-01-08 16:00,51
29-01-08 15:00,41
29-01-08 14:00,41
29-01-08 13:00,42
29-01-08 12:00,46
29-01-08 11:00,51
29-01-08 10:00,55
29-01-08 09:00,70
29-01-08 08:00,53
29-01-08 07:00,45
29-01-08 06:00,35
29-01-08 05:00,22
29-01-08 04:00,21
29-01-08 03:00,15
29-01-08 02:00,15
29-01-08 01:00,12
29-01-08 00:00,14
28-01-08 23:00,18
28-01-08 22:00,27
28-01-08 21:00,33
28-01-08 20:00,33
28-01-08 19:00,36
28-01-08 18:00,36
28-01-08 17:00,46
28-01-08 16:00,48
28-01-08 15:00,57
28-01-08 14:00,45
28-01-08 13:00,36
28-01-08 12:00,41
28-01-08 11:00,49
28-01-08 10:00,47
28-01-08 09:00,51
28-01-08 08:00,53
28-01-08 07:00,46
28-01-08 06:00,51
28-01-08 05:00,13
28-01-08 04:00,19
28-01-08 03:00,8
28-01-08 02:00,6
28-01-08 01:00,6
28-01-08 00:00,6
27-01-08 23:00,8
27-01-08 22:00,11
27-01-08 21:00,12
27-01-08 20:00,14
27-01-08 19:00,15
27-01-08 18:00,13
27-01-08 17:00,12
27-01-08 16:00,12
27-01-08 15:00,13
27-01-08 14:00,12
27-01-08 13:00,14
27-01-08 12:00,13
27-01-08 11:00,13
27-01-08 10:00,10
27-01-08 09:00,11
27-01-08 08:00,11
27-01-08 07:00,12
27-01-08 06:00,12
27-01-08 05:00,12
27-01-08 04:00,11
27-01-08 03:00,11
27-01-08 02:00,12
27-01-08 01:00,12
27-01-08 00:00,14
26-01-08 23:00,14
26-01-08 22:00,16
26-01-08 21:00,17
26-01-08 20:00,16
26-01-08 19:00,17
26-01-08 18:00,26
26-01-08 17:00,23
26-01-08 16:00,20
26-01-08 15:00,18
26-01-08 14:00,18
26-01-08 13:00,25
26-01-08 12:00,26
26-01-08 11:00,26
26-01-08 10:00,23
26-01-08 09:00,22
26-01-08 08:00,18
26-01-08 07:00,15
26-01-08 06:00,14
26-01-08 05:00,14
26-01-08 04:00,12
26-01-08 03:00,12
26-01-08 02:00,13
26-01-08 01:00,14
26-01-08 00:00,18
25-01-08 23:00,26
25-01-08 22:00,31
25-01-08 21:00,33
25-01-08 20:00,35
25-01-08 19:00,40
25-01-08 18:00,47
25-01-08 17:00,44
25-01-08 16:00,41
25-01-08 15:00,34
25-01-08 14:00,41
25-01-08 13:00,36
25-01-08 12:00,35
25-01-08 11:00,42
25-01-08 10:00,45
25-01-08 09:00,57
25-01-08 08:00,73
25-01-08 07:00,49
25-01-08 06:00,31
25-01-08 05:00,18
25-01-08 04:00,11
25-01-08 03:00,9
25-01-08 02:00,6
25-01-08 01:00,9
25-01-08 00:00,8
24-01-08 23:00,18
24-01-08 22:00,22
24-01-08 21:00,28
24-01-08 20:00,30
24-01-08 19:00,39
24-01-08 18:00,50
24-01-08 17:00,54
24-01-08 16:00,60
24-01-08 15:00,55
24-01-08 14:00,50
24-01-08 13:00,50
24-01-08 12:00,56
24-01-08 11:00,49
24-01-08 10:00,50
24-01-08 09:00,54
24-01-08 08:00,58
24-01-08 07:00,40
24-01-08 06:00,30
24-01-08 05:00,26
24-01-08 04:00,22
24-01-08 03:00,19
24-01-08 02:00,16
24-01-08 01:00,15
24-01-08 00:00,14
23-01-08 23:00,15
23-01-08 22:00,21
23-01-08 21:00,28
23-01-08 20:00,34
23-01-08 19:00,35
23-01-08 18:00,43
23-01-08 17:00,44
23-01-08 16:00,50
23-01-08 15:00,47
23-01-08 14:00,44
23-01-08 13:00,41
23-01-08 12:00,43
23-01-08 11:00,47
23-01-08 10:00,53
23-01-08 09:00,65
23-01-08 08:00,58
23-01-08 07:00,48
23-01-08 06:00,39
23-01-08 05:00,32
23-01-08 04:00,22
23-01-08 03:00,12
23-01-08 02:00,12
23-01-08 01:00,10
23-01-08 00:00,12
22-01-08 23:00,22
22-01-08 22:00,21
22-01-08 21:00,29
22-01-08 20:00,46
22-01-08 19:00,25
22-01-08 18:00,21
22-01-08 17:00,23
22-01-08 16:00,15
22-01-08 15:00,12
22-01-08 14:00,13
22-01-08 13:00,12
22-01-08 12:00,13
22-01-08 11:00,14
22-01-08 10:00,12
22-01-08 09:00,10
22-01-08 08:00,9
22-01-08 07:00,17
22-01-08 06:00,13
22-01-08 05:00,11
22-01-08 04:00,11
22-01-08 03:00,8
22-01-08 02:00,7
22-01-08 01:00,8
22-01-08 00:00,8
21-01-08 23:00,10
21-01-08 22:00,11
21-01-08 21:00,15
21-01-08 20:00,21
21-01-08 19:00,30
21-01-08 18:00,34
21-01-08 17:00,37
21-01-08 16:00,38
21-01-08 15:00,37
21-01-08 14:00,30
21-01-08 13:00,29
21-01-08 12:00,30
21-01-08 11:00,30
21-01-08 10:00,32
21-01-08 09:00,35
21-01-08 08:00,37
21-01-08 07:00,27
21-01-08 06:00,16
21-01-08 05:00,12
21-01-08 04:00,9
21-01-08 03:00,8
21-01-08 02:00,8
21-01-08 01:00,7
21-01-08 00:00,8
20-01-08 23:00,10
20-01-08 22:00,9
20-01-08 21:00,10
20-01-08 20:00,13
20-01-08 19:00,13
20-01-08 18:00,17
20-01-08 17:00,13
20-01-08 16:00,13
20-01-08 15:00,13
20-01-08 14:00,11
20-01-08 13:00,10
20-01-08 12:00,12
20-01-08 11:00,12
20-01-08 10:00,11
20-01-08 09:00,7
20-01-08 08:00,8
20-01-08 07:00,8
20-01-08 06:00,12
20-01-08 05:00,10
20-01-08 04:00,7
20-01-08 03:00,10
20-01-08 02:00,18
20-01-08 01:00,15
20-01-08 00:00,14
19-01-08 23:00,10
19-01-08 22:00,16
19-01-08 21:00,18
19-01-08 20:00,9
19-01-08 19:00,15
19-01-08 18:00,19
19-01-08 17:00,22
19-01-08 16:00,17
19-01-08 15:00,20
19-01-08 14:00,18
19-01-08 13:00,16
19-01-08 12:00,17
19-01-08 11:00,20
19-01-08 10:00,18
19-01-08 09:00,16
19-01-08 08:00,14
19-01-08 07:00,9
19-01-08 06:00,10
19-01-08 05:00,9
19-01-08 04:00,11
19-01-08 03:00,10
19-01-08 02:00,9
19-01-08 01:00,9
19-01-08 00:00,9
18-01-08 23:00,12
18-01-08 22:00,18
18-01-08 21:00,23
18-01-08 20:00,30
18-01-08 19:00,39
18-01-08 18:00,46
18-01-08 17:00,52
18-01-08 16:00,53
18-01-08 15:00,47
18-01-08 14:00,49
18-01-08 13:00,33
18-01-08 12:00,40
18-01-08 11:00,44
18-01-08 10:00,42
18-01-08 09:00,50
18-01-08 08:00,49
18-01-08 07:00,36
18-01-08 06:00,22
18-01-08 05:00,16
18-01-08 04:00,15
18-01-08 03:00,15
18-01-08 02:00,19
18-01-08 01:00,20
18-01-08 00:00,21
17-01-08 23:00,25
17-01-08 22:00,30
17-01-08 21:00,36
17-01-08 20:00,36
17-01-08 19:00,44
17-01-08 18:00,55
17-01-08 17:00,55
17-01-08 16:00,50
17-01-08 15:00,48
17-01-08 14:00,44
17-01-08 13:00,38
17-01-08 12:00,39
17-01-08 11:00,48
17-01-08 10:00,50
17-01-08 09:00,53
17-01-08 08:00,53
17-01-08 07:00,46
17-01-08 06:00,32
17-01-08 05:00,26
17-01-08 04:00,25
17-01-08 03:00,25
17-01-08 02:00,25
17-01-08 01:00,25
17-01-08 00:00,27
16-01-08 23:00,30
16-01-08 22:00,28
16-01-08 21:00,30
16-01-08 20:00,41
16-01-08 19:00,43
16-01-08 18:00,56
16-01-08 17:00,54
16-01-08 16:00,45
16-01-08 15:00,46
16-01-08 14:00,40
16-01-08 13:00,36
16-01-08 12:00,38
16-01-08 11:00,39
16-01-08 10:00,40
16-01-08 09:00,36
16-01-08 08:00,36
16-01-08 07:00,28
16-01-08 06:00,23
16-01-08 05:00,22
16-01-08 04:00,17
16-01-08 03:00,16
16-01-08 02:00,16
16-01-08 01:00,14
16-01-08 00:00,13
15-01-08 23:00,18
15-01-08 22:00,19
15-01-08 21:00,22
15-01-08 20:00,34
15-01-08 19:00,38
15-01-08 18:00,41
15-01-08 17:00,49
15-01-08 16:00,54
15-01-08 15:00,43
15-01-08 14:00,35
15-01-08 13:00,36
15-01-08 12:00,39
15-01-08 11:00,36
15-01-08 10:00,40
15-01-08 09:00,42
15-01-08 08:00,53
15-01-08 07:00,42
15-01-08 06:00,24
15-01-08 05:00,22
15-01-08 04:00,20
15-01-08 03:00,18
15-01-08 02:00,21
15-01-08 01:00,17
15-01-08 00:00,18
14-01-08 23:00,20
14-01-08 22:00,27
14-01-08 21:00,29
14-01-08 20:00,29
14-01-08 19:00,38
14-01-08 18:00,49
14-01-08 17:00,47
14-01-08 16:00,49
14-01-08 15:00,41
14-01-08 14:00,48
14-01-08 13:00,55
14-01-08 12:00,57
14-01-08 11:00,61
14-01-08 10:00,63
14-01-08 09:00,62
14-01-08 08:00,62
14-01-08 07:00,45
14-01-08 06:00,37
14-01-08 05:00,39
14-01-08 04:00,40
14-01-08 03:00,36
14-01-08 02:00,33
14-01-08 01:00,38
14-01-08 00:00,37
13-01-08 23:00,35
13-01-08 22:00,36
13-01-08 21:00,39
13-01-08 20:00,48
13-01-08 19:00,61
13-01-08 18:00,74
13-01-08 17:00,75
13-01-08 16:00,42
13-01-08 15:00,27
13-01-08 14:00,28
13-01-08 13:00,19
13-01-08 12:00,20
13-01-08 11:00,24
13-01-08 10:00,27
13-01-08 09:00,27
