Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
31-01-08,29
30-01-08,39
29-01-08,55
28-01-08,24
27-01-08,5
26-01-08,25
25-01-08,27
24-01-08,41
23-01-08,30
22-01-08,13
21-01-08,17
20-01-08,7
19-01-08,9
18-01-08,23
17-01-08,42
16-01-08,31
15-01-08,34
14-01-08,36
13-01-08,44
12-01-08,30
11-01-08,34
10-01-08,48
09-01-08,39
08-01-08,33
07-01-08,26
06-01-08,41
05-01-08,53
04-01-08,37
03-01-08,31
02-01-08,36
01-01-08,53

