Datum Zeit,Niesky O3
,µg/m³
01-02-08 00:00,42
31-01-08 23:00,47
31-01-08 22:00,52
31-01-08 21:00,58
31-01-08 20:00,57
31-01-08 19:00,57
31-01-08 18:00,58
31-01-08 17:00,58
31-01-08 16:00,60
31-01-08 15:00,64
31-01-08 14:00,70
31-01-08 13:00,66
31-01-08 12:00,59
31-01-08 11:00,50
31-01-08 10:00,48
31-01-08 09:00,49
31-01-08 08:00,54
31-01-08 07:00,58
31-01-08 06:00,60
31-01-08 05:00,59
31-01-08 04:00,53
31-01-08 03:00,49
31-01-08 02:00,42
31-01-08 01:00,35
31-01-08 00:00,28
30-01-08 23:00,17
30-01-08 22:00,16
30-01-08 21:00,21
30-01-08 20:00,11
30-01-08 19:00,14
30-01-08 18:00,23
30-01-08 17:00,28
30-01-08 16:00,29
30-01-08 15:00,35
30-01-08 14:00,42
30-01-08 13:00,45
30-01-08 12:00,43
30-01-08 11:00,40
30-01-08 10:00,40
30-01-08 09:00,37
30-01-08 08:00,35
30-01-08 07:00,36
30-01-08 06:00,36
30-01-08 05:00,24
30-01-08 04:00,9
30-01-08 03:00,11
30-01-08 02:00,13
30-01-08 01:00,15
30-01-08 00:00,19
29-01-08 23:00,17
29-01-08 22:00,24
29-01-08 21:00,26
29-01-08 20:00,19
29-01-08 19:00,14
29-01-08 18:00,17
29-01-08 17:00,20
29-01-08 16:00,23
29-01-08 15:00,25
29-01-08 14:00,24
29-01-08 13:00,26
29-01-08 12:00,27
29-01-08 11:00,27
29-01-08 10:00,29
29-01-08 09:00,29
29-01-08 08:00,25
29-01-08 07:00,21
29-01-08 06:00,26
29-01-08 05:00,37
29-01-08 04:00,42
29-01-08 03:00,46
29-01-08 02:00,47
29-01-08 01:00,48
29-01-08 00:00,47
28-01-08 23:00,47
28-01-08 22:00,50
28-01-08 21:00,43
28-01-08 20:00,43
28-01-08 19:00,42
28-01-08 18:00,27
28-01-08 17:00,40
28-01-08 16:00,44
28-01-08 15:00,48
28-01-08 14:00,44
28-01-08 13:00,41
28-01-08 12:00,34
28-01-08 11:00,37
28-01-08 10:00,32
28-01-08 09:00,15
28-01-08 08:00,36
28-01-08 07:00,27
28-01-08 06:00,20
28-01-08 05:00,29
28-01-08 04:00,35
28-01-08 03:00,46
28-01-08 02:00,53
28-01-08 01:00,52
28-01-08 00:00,59
27-01-08 23:00,66
27-01-08 22:00,72
27-01-08 21:00,76
27-01-08 20:00,75
27-01-08 19:00,70
27-01-08 18:00,67
27-01-08 17:00,66
27-01-08 16:00,67
27-01-08 15:00,67
27-01-08 14:00,62
27-01-08 13:00,56
27-01-08 12:00,52
27-01-08 11:00,48
27-01-08 10:00,61
27-01-08 09:00,73
27-01-08 08:00,76
27-01-08 07:00,74
27-01-08 06:00,73
27-01-08 05:00,76
27-01-08 04:00,77
27-01-08 03:00,78
27-01-08 02:00,79
27-01-08 01:00,79
27-01-08 00:00,73
26-01-08 23:00,67
26-01-08 22:00,53
26-01-08 21:00,56
26-01-08 20:00,56
26-01-08 19:00,59
26-01-08 18:00,60
26-01-08 17:00,62
26-01-08 16:00,64
26-01-08 15:00,65
26-01-08 14:00,64
26-01-08 13:00,61
26-01-08 12:00,60
26-01-08 11:00,58
26-01-08 10:00,51
26-01-08 09:00,48
26-01-08 08:00,50
26-01-08 07:00,51
26-01-08 06:00,52
26-01-08 05:00,54
26-01-08 04:00,55
26-01-08 03:00,57
26-01-08 02:00,58
26-01-08 01:00,55
26-01-08 00:00,53
25-01-08 23:00,53
25-01-08 22:00,53
25-01-08 21:00,54
25-01-08 20:00,56
25-01-08 19:00,58
25-01-08 18:00,61
25-01-08 17:00,63
25-01-08 16:00,64
25-01-08 15:00,65
25-01-08 14:00,66
25-01-08 13:00,63
25-01-08 12:00,60
25-01-08 11:00,56
25-01-08 10:00,57
25-01-08 09:00,59
25-01-08 08:00,61
25-01-08 07:00,63
25-01-08 06:00,64
25-01-08 05:00,66
25-01-08 04:00,66
25-01-08 03:00,70
25-01-08 02:00,75
25-01-08 01:00,54
25-01-08 00:00,45
24-01-08 23:00,50
24-01-08 22:00,52
24-01-08 21:00,43
24-01-08 20:00,40
24-01-08 19:00,43
24-01-08 18:00,34
24-01-08 17:00,36
24-01-08 16:00,38
24-01-08 15:00,41
24-01-08 14:00,53
24-01-08 13:00,41
24-01-08 12:00,36
24-01-08 11:00,45
24-01-08 10:00,45
24-01-08 09:00,46
24-01-08 08:00,44
24-01-08 07:00,49
