Datum Zeit,Dresden-Bergstraße PM2.5
,µg/m³
31-01-08,
30-01-08,24.64
29-01-08,
28-01-08,12.38
27-01-08,
26-01-08,12.00
25-01-08,
24-01-08,15.96
23-01-08,
22-01-08,6.75
21-01-08,
20-01-08,
19-01-08,
18-01-08,12.24
17-01-08,
16-01-08,23.37
15-01-08,
14-01-08,29.19
13-01-08,
12-01-08,21.87
11-01-08,
10-01-08,33.43
09-01-08,
08-01-08,14.91
07-01-08,
06-01-08,32.23
05-01-08,
04-01-08,28.66
03-01-08,
02-01-08,29.02
01-01-08,

