Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
31-01-08,31
30-01-08,45
29-01-08,53
28-01-08,22
27-01-08,9
26-01-08,23
25-01-08,26
24-01-08,36
23-01-08,28
22-01-08,13
21-01-08,12
20-01-08,6
19-01-08,6
18-01-08,16
17-01-08,31
16-01-08,36
15-01-08,34
14-01-08,44
13-01-08,31
12-01-08,31
11-01-08,41
10-01-08,28
09-01-08,33
08-01-08,25
07-01-08,24
06-01-08,31
05-01-08,54
04-01-08,48
03-01-08,34
02-01-08,31
01-01-08,50

