Datum Zeit,Bautzen O3
,µg/m³
01-01-08 00:00,40
31-12-07 23:00,38
31-12-07 22:00,38
31-12-07 21:00,38
31-12-07 20:00,41
31-12-07 19:00,33
31-12-07 18:00,28
31-12-07 17:00,35
31-12-07 16:00,40
31-12-07 15:00,40
31-12-07 14:00,40
31-12-07 13:00,38
31-12-07 12:00,37
31-12-07 11:00,38
31-12-07 10:00,42
31-12-07 09:00,47
31-12-07 08:00,45
31-12-07 07:00,45
31-12-07 06:00,42
31-12-07 05:00,39
31-12-07 04:00,44
31-12-07 03:00,43
31-12-07 02:00,34
31-12-07 01:00,26
31-12-07 00:00,20
30-12-07 23:00,14
30-12-07 22:00,17
30-12-07 21:00,19
30-12-07 20:00,18
30-12-07 19:00,18
30-12-07 18:00,19
30-12-07 17:00,19
30-12-07 16:00,20
30-12-07 15:00,24
30-12-07 14:00,27
30-12-07 13:00,25
30-12-07 12:00,24
30-12-07 11:00,22
30-12-07 10:00,20
30-12-07 09:00,20
30-12-07 08:00,20
30-12-07 07:00,22
30-12-07 06:00,23
30-12-07 05:00,23
30-12-07 04:00,22
30-12-07 03:00,24
30-12-07 02:00,24
30-12-07 01:00,26
30-12-07 00:00,28
29-12-07 23:00,30
29-12-07 22:00,32
29-12-07 21:00,32
29-12-07 20:00,34
29-12-07 19:00,35
29-12-07 18:00,36
29-12-07 17:00,36
29-12-07 16:00,35
29-12-07 15:00,35
29-12-07 14:00,35
29-12-07 13:00,37
29-12-07 12:00,37
29-12-07 11:00,39
29-12-07 10:00,40
29-12-07 09:00,38
29-12-07 08:00,37
29-12-07 07:00,35
29-12-07 06:00,37
29-12-07 05:00,36
29-12-07 04:00,36
29-12-07 03:00,33
29-12-07 02:00,32
29-12-07 01:00,36
29-12-07 00:00,34
28-12-07 23:00,32
28-12-07 22:00,26
28-12-07 21:00,30
28-12-07 20:00,30
28-12-07 19:00,26
28-12-07 18:00,26
28-12-07 17:00,29
28-12-07 16:00,33
28-12-07 15:00,34
28-12-07 14:00,35
28-12-07 13:00,37
28-12-07 12:00,38
28-12-07 11:00,37
28-12-07 10:00,38
28-12-07 09:00,35
28-12-07 08:00,31
28-12-07 07:00,28
28-12-07 06:00,25
28-12-07 05:00,23
28-12-07 04:00,19
28-12-07 03:00,12
28-12-07 02:00,11
28-12-07 01:00,11
28-12-07 00:00,10
27-12-07 23:00,12
27-12-07 22:00,14
27-12-07 21:00,11
27-12-07 20:00,9
27-12-07 19:00,7
27-12-07 18:00,3
27-12-07 17:00,7
27-12-07 16:00,12
27-12-07 15:00,17
27-12-07 14:00,20
27-12-07 13:00,20
27-12-07 12:00,20
27-12-07 11:00,22
27-12-07 10:00,20
27-12-07 09:00,21
27-12-07 08:00,21
27-12-07 07:00,24
27-12-07 06:00,24
27-12-07 05:00,20
27-12-07 04:00,14
27-12-07 03:00,13
27-12-07 02:00,19
27-12-07 01:00,20
27-12-07 00:00,17
26-12-07 23:00,16
26-12-07 22:00,18
26-12-07 21:00,19
26-12-07 20:00,23
26-12-07 19:00,25
26-12-07 18:00,24
26-12-07 17:00,30
26-12-07 16:00,37
26-12-07 15:00,43
26-12-07 14:00,45
26-12-07 13:00,45
26-12-07 12:00,42
26-12-07 11:00,41
26-12-07 10:00,41
26-12-07 09:00,45
26-12-07 08:00,46
26-12-07 07:00,47
26-12-07 06:00,47
26-12-07 05:00,49
26-12-07 04:00,47
26-12-07 03:00,43
26-12-07 02:00,41
26-12-07 01:00,40
26-12-07 00:00,39
25-12-07 23:00,34
25-12-07 22:00,33
25-12-07 21:00,29
25-12-07 20:00,26
25-12-07 19:00,20
25-12-07 18:00,17
25-12-07 17:00,22
25-12-07 16:00,30
25-12-07 15:00,33
25-12-07 14:00,29
25-12-07 13:00,27
25-12-07 12:00,26
25-12-07 11:00,26
25-12-07 10:00,25
25-12-07 09:00,22
25-12-07 08:00,17
25-12-07 07:00,17
25-12-07 06:00,10
25-12-07 05:00,6
25-12-07 04:00,7
25-12-07 03:00,7
25-12-07 02:00,2
25-12-07 01:00,2
25-12-07 00:00,1
24-12-07 23:00,1
24-12-07 22:00,2
24-12-07 21:00,3
24-12-07 20:00,10
24-12-07 19:00,5
24-12-07 18:00,5
24-12-07 17:00,2
24-12-07 16:00,2
24-12-07 15:00,3
24-12-07 14:00,5
24-12-07 13:00,5
24-12-07 12:00,4
24-12-07 11:00,3
24-12-07 10:00,3
24-12-07 09:00,2
24-12-07 08:00,2
24-12-07 07:00,2
24-12-07 06:00,2
24-12-07 05:00,2
24-12-07 04:00,2
24-12-07 03:00,2
24-12-07 02:00,3
24-12-07 01:00,3
24-12-07 00:00,3
23-12-07 23:00,3
23-12-07 22:00,4
23-12-07 21:00,6
23-12-07 20:00,8
23-12-07 19:00,10
23-12-07 18:00,11
23-12-07 17:00,12
23-12-07 16:00,16
23-12-07 15:00,21
23-12-07 14:00,24
23-12-07 13:00,23
23-12-07 12:00,23
23-12-07 11:00,22
23-12-07 10:00,17
23-12-07 09:00,12
23-12-07 08:00,8
23-12-07 07:00,8
23-12-07 06:00,6
23-12-07 05:00,4
23-12-07 04:00,5
23-12-07 03:00,5
23-12-07 02:00,4
23-12-07 01:00,3
23-12-07 00:00,4
22-12-07 23:00,4
22-12-07 22:00,3
22-12-07 21:00,2
22-12-07 20:00,2
22-12-07 19:00,2
22-12-07 18:00,4
22-12-07 17:00,7
22-12-07 16:00,11
22-12-07 15:00,15
22-12-07 14:00,20
22-12-07 13:00,22
22-12-07 12:00,21
22-12-07 11:00,19
22-12-07 10:00,16
22-12-07 09:00,11
22-12-07 08:00,8
22-12-07 07:00,4
22-12-07 06:00,2
22-12-07 05:00,3
22-12-07 04:00,2
22-12-07 03:00,3
22-12-07 02:00,3
22-12-07 01:00,8
22-12-07 00:00,14
21-12-07 23:00,12
21-12-07 22:00,19
21-12-07 21:00,3
21-12-07 20:00,2
21-12-07 19:00,3
21-12-07 18:00,3
21-12-07 17:00,3
21-12-07 16:00,3
21-12-07 15:00,5
21-12-07 14:00,6
21-12-07 13:00,6
21-12-07 12:00,5
21-12-07 11:00,5
21-12-07 10:00,4
21-12-07 09:00,3
21-12-07 08:00,2
21-12-07 07:00,2
21-12-07 06:00,2
21-12-07 05:00,2
21-12-07 04:00,2
21-12-07 03:00,2
21-12-07 02:00,2
21-12-07 01:00,2
21-12-07 00:00,2
20-12-07 23:00,2
20-12-07 22:00,2
20-12-07 21:00,2
20-12-07 20:00,2
20-12-07 19:00,2
20-12-07 18:00,2
20-12-07 17:00,2
20-12-07 16:00,4
20-12-07 15:00,7
20-12-07 14:00,12
20-12-07 13:00,15
20-12-07 12:00,14
20-12-07 11:00,10
20-12-07 10:00,7
20-12-07 09:00,3
20-12-07 08:00,1
20-12-07 07:00,1
20-12-07 06:00,2
20-12-07 05:00,5
20-12-07 04:00,7
20-12-07 03:00,10
20-12-07 02:00,12
20-12-07 01:00,10
20-12-07 00:00,9
19-12-07 23:00,11
19-12-07 22:00,10
19-12-07 21:00,7
19-12-07 20:00,8
19-12-07 19:00,11
19-12-07 18:00,9
19-12-07 17:00,7
19-12-07 16:00,6
19-12-07 15:00,6
19-12-07 14:00,9
19-12-07 13:00,10
19-12-07 12:00,12
19-12-07 11:00,14
19-12-07 10:00,12
19-12-07 09:00,11
19-12-07 08:00,10
19-12-07 07:00,10
19-12-07 06:00,7
19-12-07 05:00,6
19-12-07 04:00,8
19-12-07 03:00,11
19-12-07 02:00,19
19-12-07 01:00,20
19-12-07 00:00,20
18-12-07 23:00,20
18-12-07 22:00,20
18-12-07 21:00,19
18-12-07 20:00,17
18-12-07 19:00,14
18-12-07 18:00,12
18-12-07 17:00,13
18-12-07 16:00,15
18-12-07 15:00,16
18-12-07 14:00,18
18-12-07 13:00,17
18-12-07 12:00,13
18-12-07 11:00,12
18-12-07 10:00,12
18-12-07 09:00,13
18-12-07 08:00,15
18-12-07 07:00,17
18-12-07 06:00,18
18-12-07 05:00,20
18-12-07 04:00,26
18-12-07 03:00,24
18-12-07 02:00,18
18-12-07 01:00,16
18-12-07 00:00,19
17-12-07 23:00,23
17-12-07 22:00,17
17-12-07 21:00,20
17-12-07 20:00,20
17-12-07 19:00,20
17-12-07 18:00,15
17-12-07 17:00,12
17-12-07 16:00,14
17-12-07 15:00,24
17-12-07 14:00,24
17-12-07 13:00,29
17-12-07 12:00,21
17-12-07 11:00,15
17-12-07 10:00,11
17-12-07 09:00,12
17-12-07 08:00,8
17-12-07 07:00,10
