Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
31-12-07,21
30-12-07,18
29-12-07,30
28-12-07,18
27-12-07,41
26-12-07,38
25-12-07,25
24-12-07,44
23-12-07,56
22-12-07,73
21-12-07,97
20-12-07,72
19-12-07,74
18-12-07,59
17-12-07,31
16-12-07,31
15-12-07,20
14-12-07,23
13-12-07,15
12-12-07,10
11-12-07,24
10-12-07,31
09-12-07,12
08-12-07,21
07-12-07,9
06-12-07,22
05-12-07,21
04-12-07,17
03-12-07,9
02-12-07,11
01-12-07,14

