Datum Zeit,Radebeul-Wahnsdorf SO2
,µg/m³
01-01-08 00:00,2.7
31-12-07 23:00,2.3
31-12-07 22:00,2.9
31-12-07 21:00,2.4
31-12-07 20:00,2.3
31-12-07 19:00,2.8
31-12-07 18:00,2.5
31-12-07 17:00,1.8
31-12-07 16:00,2.0
31-12-07 15:00,2.0
31-12-07 14:00,2.3
31-12-07 13:00,2.2
31-12-07 12:00,2.5
31-12-07 11:00,2.1
31-12-07 10:00,2.2
31-12-07 09:00,2.4
31-12-07 08:00,2.4
31-12-07 07:00,2.1
31-12-07 06:00,2.0
31-12-07 05:00,1.9
31-12-07 04:00,1.3
31-12-07 03:00,1.6
31-12-07 02:00,1.5
31-12-07 01:00,1.8
31-12-07 00:00,2.2
30-12-07 23:00,2.6
30-12-07 22:00,1.5
30-12-07 21:00,4.3
30-12-07 20:00,7.1
30-12-07 19:00,9.5
30-12-07 18:00,10.9
30-12-07 17:00,12.6
30-12-07 16:00,14.0
30-12-07 15:00,13.7
30-12-07 14:00,10.2
30-12-07 13:00,15.6
30-12-07 12:00,18.3
30-12-07 11:00,21.3
30-12-07 10:00,22.2
30-12-07 09:00,26.8
30-12-07 08:00,35.0
30-12-07 07:00,38.1
30-12-07 06:00,40.1
30-12-07 05:00,29.4
30-12-07 04:00,26.0
30-12-07 03:00,26.7
30-12-07 02:00,23.8
30-12-07 01:00,23.4
30-12-07 00:00,22.4
29-12-07 23:00,25.7
29-12-07 22:00,25.4
29-12-07 21:00,21.5
29-12-07 20:00,24.4
29-12-07 19:00,26.8
29-12-07 18:00,23.4
29-12-07 17:00,19.8
29-12-07 16:00,22.7
29-12-07 15:00,19.4
29-12-07 14:00,16.6
29-12-07 13:00,14.5
29-12-07 12:00,13.8
29-12-07 11:00,13.7
29-12-07 10:00,13.1
29-12-07 09:00,13.5
29-12-07 08:00,16.5
29-12-07 07:00,15.8
29-12-07 06:00,16.1
29-12-07 05:00,17.4
29-12-07 04:00,18.1
29-12-07 03:00,16.4
29-12-07 02:00,15.8
29-12-07 01:00,16.9
29-12-07 00:00,19.7
28-12-07 23:00,18.6
28-12-07 22:00,16.7
28-12-07 21:00,14.3
28-12-07 20:00,15.9
28-12-07 19:00,17.5
28-12-07 18:00,20.7
28-12-07 17:00,29.4
28-12-07 16:00,34.9
28-12-07 15:00,28.9
28-12-07 14:00,28.9
28-12-07 13:00,26.9
28-12-07 12:00,27.4
28-12-07 11:00,38.1
28-12-07 10:00,29.3
28-12-07 09:00,27.8
28-12-07 08:00,24.0
28-12-07 07:00,19.8
28-12-07 06:00,18.5
28-12-07 05:00,20.1
28-12-07 04:00,20.4
28-12-07 03:00,16.2
28-12-07 02:00,20.5
28-12-07 01:00,36.2
28-12-07 00:00,41.5
27-12-07 23:00,36.6
27-12-07 22:00,31.1
27-12-07 21:00,32.9
27-12-07 20:00,29.3
27-12-07 19:00,37.2
27-12-07 18:00,49.8
27-12-07 17:00,44.1
27-12-07 16:00,43.3
27-12-07 15:00,40.8
