Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
31-12-07,26
30-12-07,21
29-12-07,32
28-12-07,24
27-12-07,33
26-12-07,37
25-12-07,28
24-12-07,53
23-12-07,52
22-12-07,70
21-12-07,59
20-12-07,84
19-12-07,74
18-12-07,73
17-12-07,49
16-12-07,34
15-12-07,34
14-12-07,29
13-12-07,24
12-12-07,15
11-12-07,41
10-12-07,19
09-12-07,9
08-12-07,19
07-12-07,10
06-12-07,24
05-12-07,28
04-12-07,19
03-12-07,8
02-12-07,9
01-12-07,16

