Datum Zeit,Schwartenberg O3
,µg/m³
01-01-08 00:00,63
31-12-07 23:00,62
31-12-07 22:00,64
31-12-07 21:00,66
31-12-07 20:00,67
31-12-07 19:00,65
31-12-07 18:00,64
31-12-07 17:00,65
31-12-07 16:00,67
31-12-07 15:00,67
31-12-07 14:00,66
31-12-07 13:00,64
31-12-07 12:00,65
31-12-07 11:00,64
31-12-07 10:00,64
31-12-07 09:00,66
31-12-07 08:00,68
31-12-07 07:00,68
31-12-07 06:00,67
31-12-07 05:00,64
31-12-07 04:00,60
31-12-07 03:00,53
31-12-07 02:00,43
31-12-07 01:00,43
31-12-07 00:00,44
30-12-07 23:00,32
30-12-07 22:00,42
30-12-07 21:00,37
30-12-07 20:00,33
30-12-07 19:00,19
30-12-07 18:00,35
30-12-07 17:00,40
30-12-07 16:00,43
30-12-07 15:00,44
30-12-07 14:00,55
30-12-07 13:00,70
30-12-07 12:00,68
30-12-07 11:00,62
30-12-07 10:00,54
30-12-07 09:00,45
30-12-07 08:00,28
30-12-07 07:00,19
30-12-07 06:00,17
30-12-07 05:00,19
30-12-07 04:00,26
30-12-07 03:00,32
30-12-07 02:00,26
30-12-07 01:00,36
30-12-07 00:00,54
29-12-07 23:00,37
29-12-07 22:00,24
29-12-07 21:00,21
29-12-07 20:00,22
29-12-07 19:00,19
29-12-07 18:00,23
29-12-07 17:00,36
29-12-07 16:00,38
29-12-07 15:00,38
29-12-07 14:00,42
29-12-07 13:00,39
29-12-07 12:00,38
29-12-07 11:00,36
29-12-07 10:00,35
29-12-07 09:00,17
29-12-07 08:00,16
29-12-07 07:00,22
29-12-07 06:00,27
29-12-07 05:00,42
29-12-07 04:00,47
29-12-07 03:00,46
29-12-07 02:00,46
29-12-07 01:00,37
29-12-07 00:00,33
28-12-07 23:00,30
28-12-07 22:00,34
28-12-07 21:00,38
28-12-07 20:00,34
28-12-07 19:00,33
28-12-07 18:00,27
28-12-07 17:00,21
28-12-07 16:00,21
28-12-07 15:00,25
28-12-07 14:00,32
28-12-07 13:00,39
28-12-07 12:00,44
28-12-07 11:00,50
28-12-07 10:00,56
28-12-07 09:00,66
28-12-07 08:00,73
28-12-07 07:00,69
28-12-07 06:00,68
28-12-07 05:00,66
28-12-07 04:00,57
28-12-07 03:00,35
28-12-07 02:00,30
28-12-07 01:00,16
28-12-07 00:00,9
27-12-07 23:00,5
27-12-07 22:00,7
27-12-07 21:00,14
27-12-07 20:00,31
27-12-07 19:00,43
27-12-07 18:00,42
27-12-07 17:00,40
27-12-07 16:00,23
27-12-07 15:00,25
27-12-07 14:00,36
27-12-07 13:00,62
27-12-07 12:00,57
27-12-07 11:00,42
27-12-07 10:00,45
27-12-07 09:00,52
27-12-07 08:00,61
27-12-07 07:00,60
27-12-07 06:00,56
27-12-07 05:00,47
27-12-07 04:00,47
27-12-07 03:00,48
27-12-07 02:00,48
27-12-07 01:00,49
27-12-07 00:00,52
26-12-07 23:00,55
26-12-07 22:00,51
26-12-07 21:00,51
26-12-07 20:00,53
26-12-07 19:00,57
26-12-07 18:00,61
26-12-07 17:00,57
26-12-07 16:00,54
26-12-07 15:00,53
26-12-07 14:00,44
26-12-07 13:00,51
26-12-07 12:00,51
26-12-07 11:00,44
26-12-07 10:00,37
26-12-07 09:00,36
26-12-07 08:00,40
26-12-07 07:00,44
26-12-07 06:00,42
26-12-07 05:00,40
26-12-07 04:00,38
26-12-07 03:00,45
26-12-07 02:00,41
26-12-07 01:00,39
26-12-07 00:00,39
25-12-07 23:00,42
25-12-07 22:00,42
25-12-07 21:00,39
25-12-07 20:00,36
25-12-07 19:00,34
25-12-07 18:00,27
25-12-07 17:00,28
25-12-07 16:00,29
25-12-07 15:00,34
25-12-07 14:00,38
25-12-07 13:00,43
25-12-07 12:00,32
25-12-07 11:00,30
25-12-07 10:00,25
25-12-07 09:00,12
25-12-07 08:00,2
25-12-07 07:00,2
25-12-07 06:00,3
25-12-07 05:00,6
25-12-07 04:00,4
25-12-07 03:00,3
25-12-07 02:00,2
25-12-07 01:00,1
25-12-07 00:00,2
24-12-07 23:00,9
24-12-07 22:00,29
24-12-07 21:00,35
24-12-07 20:00,36
24-12-07 19:00,32
24-12-07 18:00,31
24-12-07 17:00,29
24-12-07 16:00,30
24-12-07 15:00,31
24-12-07 14:00,28
24-12-07 13:00,31
24-12-07 12:00,30
24-12-07 11:00,23
24-12-07 10:00,20
24-12-07 09:00,17
24-12-07 08:00,19
24-12-07 07:00,21
24-12-07 06:00,24
24-12-07 05:00,48
24-12-07 04:00,53
24-12-07 03:00,55
24-12-07 02:00,57
24-12-07 01:00,53
24-12-07 00:00,52
23-12-07 23:00,38
23-12-07 22:00,45
23-12-07 21:00,53
23-12-07 20:00,55
23-12-07 19:00,54
23-12-07 18:00,51
23-12-07 17:00,46
23-12-07 16:00,48
23-12-07 15:00,65
23-12-07 14:00,79
23-12-07 13:00,78
23-12-07 12:00,75
23-12-07 11:00,75
23-12-07 10:00,72
23-12-07 09:00,57
23-12-07 08:00,49
23-12-07 07:00,49
23-12-07 06:00,51
23-12-07 05:00,54
23-12-07 04:00,25
23-12-07 03:00,8
23-12-07 02:00,4
23-12-07 01:00,5
23-12-07 00:00,9
22-12-07 23:00,22
22-12-07 22:00,19
22-12-07 21:00,6
22-12-07 20:00,2
22-12-07 19:00,2
22-12-07 18:00,2
22-12-07 17:00,2
22-12-07 16:00,7
22-12-07 15:00,15
22-12-07 14:00,19
22-12-07 13:00,19
22-12-07 12:00,18
22-12-07 11:00,14
22-12-07 10:00,11
22-12-07 09:00,5
22-12-07 08:00,3
22-12-07 07:00,3
22-12-07 06:00,3
22-12-07 05:00,3
22-12-07 04:00,4
22-12-07 03:00,4
22-12-07 02:00,3
22-12-07 01:00,4
22-12-07 00:00,3
21-12-07 23:00,8
21-12-07 22:00,10
21-12-07 21:00,39
21-12-07 20:00,75
21-12-07 19:00,86
21-12-07 18:00,84
21-12-07 17:00,84
21-12-07 16:00,83
21-12-07 15:00,81
21-12-07 14:00,66
21-12-07 13:00,72
21-12-07 12:00,83
21-12-07 11:00,88
21-12-07 10:00,89
21-12-07 09:00,90
21-12-07 08:00,90
21-12-07 07:00,91
21-12-07 06:00,92
21-12-07 05:00,92
21-12-07 04:00,94
21-12-07 03:00,94
21-12-07 02:00,97
21-12-07 01:00,96
21-12-07 00:00,93
20-12-07 23:00,94
20-12-07 22:00,94
20-12-07 21:00,88
20-12-07 20:00,93
20-12-07 19:00,93
20-12-07 18:00,102
20-12-07 17:00,101
20-12-07 16:00,97
20-12-07 15:00,93
20-12-07 14:00,91
20-12-07 13:00,97
20-12-07 12:00,101
20-12-07 11:00,89
20-12-07 10:00,86
20-12-07 09:00,87
20-12-07 08:00,90
20-12-07 07:00,90
20-12-07 06:00,89
20-12-07 05:00,88
