Datum Zeit,Schwartenberg BEN
,µg/m³
01-01-08 00:00,0.6
31-12-07 23:00,0.6
31-12-07 22:00,0.5
31-12-07 21:00,0.6
31-12-07 20:00,0.6
31-12-07 19:00,0.7
31-12-07 18:00,0.6
31-12-07 17:00,0.6
31-12-07 16:00,0.6
31-12-07 15:00,0.5
31-12-07 14:00,0.6
31-12-07 13:00,0.6
31-12-07 12:00,0.6
31-12-07 11:00,0.5
31-12-07 10:00,0.5
31-12-07 09:00,0.4
31-12-07 08:00,0.4
31-12-07 07:00,0.4
31-12-07 06:00,0.4
31-12-07 05:00,0.5
31-12-07 04:00,0.5
31-12-07 03:00,0.6
31-12-07 02:00,0.6
31-12-07 01:00,0.7
31-12-07 00:00,0.8
30-12-07 23:00,0.9
30-12-07 22:00,0.9
30-12-07 21:00,1.5
30-12-07 20:00,1.9
30-12-07 19:00,2.2
30-12-07 18:00,2.0
30-12-07 17:00,1.9
30-12-07 16:00,2.0
30-12-07 15:00,1.9
30-12-07 14:00,0.7
30-12-07 13:00,0.7
30-12-07 12:00,0.7
30-12-07 11:00,1.0
30-12-07 10:00,1.3
30-12-07 09:00,1.5
30-12-07 08:00,1.9
30-12-07 07:00,2.4
30-12-07 06:00,2.6
30-12-07 05:00,2.8
30-12-07 04:00,2.4
30-12-07 03:00,2.8
30-12-07 02:00,3.0
30-12-07 01:00,1.4
30-12-07 00:00,1.3
29-12-07 23:00,2.4
29-12-07 22:00,2.6
29-12-07 21:00,2.6
29-12-07 20:00,2.2
29-12-07 19:00,2.1
29-12-07 18:00,1.9
29-12-07 17:00,1.9
29-12-07 16:00,1.7
29-12-07 15:00,1.7
29-12-07 14:00,1.7
29-12-07 13:00,1.9
29-12-07 12:00,2.0
29-12-07 11:00,2.0
29-12-07 10:00,1.8
29-12-07 09:00,1.8
29-12-07 08:00,1.5
29-12-07 07:00,1.5
29-12-07 06:00,1.5
29-12-07 05:00,1.5
29-12-07 04:00,1.3
29-12-07 03:00,1.3
29-12-07 02:00,1.2
29-12-07 01:00,1.5
29-12-07 00:00,1.6
28-12-07 23:00,1.7
28-12-07 22:00,1.6
28-12-07 21:00,1.7
28-12-07 20:00,2.0
28-12-07 19:00,2.1
28-12-07 18:00,2.4
28-12-07 17:00,2.2
28-12-07 16:00,1.9
28-12-07 15:00,1.8
28-12-07 14:00,2.8
28-12-07 13:00,
28-12-07 12:00,
28-12-07 11:00,
28-12-07 10:00,
28-12-07 09:00,
28-12-07 08:00,0.5
28-12-07 07:00,0.6
28-12-07 06:00,0.7
28-12-07 05:00,0.8
28-12-07 04:00,1.2
28-12-07 03:00,1.3
28-12-07 02:00,1.6
28-12-07 01:00,2.1
28-12-07 00:00,2.2
27-12-07 23:00,2.3
27-12-07 22:00,2.4
27-12-07 21:00,2.5
27-12-07 20:00,1.9
27-12-07 19:00,1.7
27-12-07 18:00,1.7
27-12-07 17:00,2.0
27-12-07 16:00,2.6
27-12-07 15:00,2.6
27-12-07 14:00,
27-12-07 13:00,
27-12-07 12:00,
27-12-07 11:00,
27-12-07 10:00,
27-12-07 09:00,0.9
27-12-07 08:00,0.8
27-12-07 07:00,0.7
27-12-07 06:00,0.9
27-12-07 05:00,1.0
27-12-07 04:00,1.1
27-12-07 03:00,1.1
27-12-07 02:00,1.2
27-12-07 01:00,1.1
27-12-07 00:00,1.1
26-12-07 23:00,1.3
26-12-07 22:00,1.5
26-12-07 21:00,1.6
26-12-07 20:00,1.4
26-12-07 19:00,1.3
26-12-07 18:00,1.2
26-12-07 17:00,1.3
26-12-07 16:00,1.3
26-12-07 15:00,1.3
26-12-07 14:00,1.5
26-12-07 13:00,1.8
26-12-07 12:00,1.7
26-12-07 11:00,1.9
26-12-07 10:00,2.1
26-12-07 09:00,2.2
26-12-07 08:00,2.1
26-12-07 07:00,1.9
26-12-07 06:00,1.8
26-12-07 05:00,1.9
26-12-07 04:00,1.9
26-12-07 03:00,1.9
26-12-07 02:00,1.9
26-12-07 01:00,1.8
26-12-07 00:00,1.7
25-12-07 23:00,1.5
25-12-07 22:00,1.6
25-12-07 21:00,1.7
25-12-07 20:00,1.7
25-12-07 19:00,1.8
25-12-07 18:00,1.7
25-12-07 17:00,2.2
25-12-07 16:00,2.1
25-12-07 15:00,1.5
25-12-07 14:00,1.4
25-12-07 13:00,1.6
25-12-07 12:00,2.3
25-12-07 11:00,2.5
25-12-07 10:00,2.8
25-12-07 09:00,3.1
25-12-07 08:00,3.1
25-12-07 07:00,2.9
25-12-07 06:00,3.1
25-12-07 05:00,3.2
25-12-07 04:00,2.9
25-12-07 03:00,2.8
25-12-07 02:00,3.0
25-12-07 01:00,3.1
25-12-07 00:00,3.6
24-12-07 23:00,1.8
24-12-07 22:00,1.5
24-12-07 21:00,1.6
24-12-07 20:00,1.7
24-12-07 19:00,1.7
24-12-07 18:00,1.8
24-12-07 17:00,2.0
24-12-07 16:00,1.8
24-12-07 15:00,2.0
24-12-07 14:00,1.8
24-12-07 13:00,2.1
24-12-07 12:00,2.1
24-12-07 11:00,2.2
24-12-07 10:00,2.5
24-12-07 09:00,2.1
24-12-07 08:00,
24-12-07 07:00,
24-12-07 06:00,
24-12-07 05:00,
24-12-07 04:00,
24-12-07 03:00,0.9
24-12-07 02:00,0.8
24-12-07 01:00,1.2
24-12-07 00:00,1.3
23-12-07 23:00,1.8
23-12-07 22:00,1.6
23-12-07 21:00,1.4
23-12-07 20:00,1.3
23-12-07 19:00,1.4
23-12-07 18:00,1.6
23-12-07 17:00,1.9
23-12-07 16:00,1.9
23-12-07 15:00,0.9
23-12-07 14:00,0.4
23-12-07 13:00,0.6
23-12-07 12:00,0.6
23-12-07 11:00,0.5
23-12-07 10:00,0.7
23-12-07 09:00,1.1
23-12-07 08:00,1.2
23-12-07 07:00,1.2
23-12-07 06:00,1.2
23-12-07 05:00,1.1
23-12-07 04:00,3.8
23-12-07 03:00,4.2
23-12-07 02:00,4.3
23-12-07 01:00,4.2
23-12-07 00:00,3.3
22-12-07 23:00,2.9
22-12-07 22:00,2.9
22-12-07 21:00,4.0
22-12-07 20:00,5.1
22-12-07 19:00,5.8
22-12-07 18:00,5.4
22-12-07 17:00,5.4
22-12-07 16:00,5.2
22-12-07 15:00,5.4
22-12-07 14:00,7.0
22-12-07 13:00,7.0
22-12-07 12:00,5.8
22-12-07 11:00,4.8
22-12-07 10:00,4.6
22-12-07 09:00,5.1
22-12-07 08:00,4.7
22-12-07 07:00,4.8
22-12-07 06:00,4.9
22-12-07 05:00,6.4
22-12-07 04:00,7.4
22-12-07 03:00,9.2
22-12-07 02:00,8.8
22-12-07 01:00,8.1
22-12-07 00:00,6.7
21-12-07 23:00,3.6
21-12-07 22:00,3.3
21-12-07 21:00,2.1
21-12-07 20:00,0.4
21-12-07 19:00,0.3
21-12-07 18:00,0.2
21-12-07 17:00,0.2
21-12-07 16:00,0.3
21-12-07 15:00,0.6
21-12-07 14:00,1.0
21-12-07 13:00,0.8
21-12-07 12:00,0.4
21-12-07 11:00,0.2
21-12-07 10:00,0.3
21-12-07 09:00,0.2
21-12-07 08:00,0.2
21-12-07 07:00,0.2
21-12-07 06:00,0.2
21-12-07 05:00,0.2
21-12-07 04:00,0.2
21-12-07 03:00,0.2
21-12-07 02:00,0.2
21-12-07 01:00,0.2
21-12-07 00:00,0.2
20-12-07 23:00,0.2
20-12-07 22:00,0.3
20-12-07 21:00,0.2
20-12-07 20:00,0.2
20-12-07 19:00,0.2
20-12-07 18:00,0.2
20-12-07 17:00,0.3
20-12-07 16:00,0.4
20-12-07 15:00,0.6
20-12-07 14:00,0.5
20-12-07 13:00,
20-12-07 12:00,
20-12-07 11:00,
20-12-07 10:00,
20-12-07 09:00,
20-12-07 08:00,
20-12-07 07:00,0.2
20-12-07 06:00,0.2
20-12-07 05:00,0.2
20-12-07 04:00,0.2
20-12-07 03:00,0.2
20-12-07 02:00,0.2
20-12-07 01:00,0.2
20-12-07 00:00,0.3
19-12-07 23:00,0.4
19-12-07 22:00,0.6
19-12-07 21:00,1.1
19-12-07 20:00,2.1
19-12-07 19:00,2.6
19-12-07 18:00,2.3
19-12-07 17:00,1.9
19-12-07 16:00,1.4
19-12-07 15:00,1.4
19-12-07 14:00,1.7
19-12-07 13:00,1.2
19-12-07 12:00,0.8
19-12-07 11:00,0.7
19-12-07 10:00,0.7
19-12-07 09:00,1.1
19-12-07 08:00,1.3
19-12-07 07:00,1.7
19-12-07 06:00,1.8
19-12-07 05:00,1.5
19-12-07 04:00,0.5
19-12-07 03:00,0.5
19-12-07 02:00,0.4
19-12-07 01:00,0.5
19-12-07 00:00,1.0
18-12-07 23:00,0.8
18-12-07 22:00,0.4
18-12-07 21:00,0.3
18-12-07 20:00,1.0
18-12-07 19:00,0.3
18-12-07 18:00,
18-12-07 17:00,
18-12-07 16:00,
18-12-07 15:00,
18-12-07 14:00,
18-12-07 13:00,
18-12-07 12:00,
18-12-07 11:00,
18-12-07 10:00,
18-12-07 09:00,
18-12-07 08:00,0.7
18-12-07 07:00,1.2
18-12-07 06:00,1.4
18-12-07 05:00,1.5
18-12-07 04:00,1.6
18-12-07 03:00,1.6
18-12-07 02:00,2.2
18-12-07 01:00,2.2
18-12-07 00:00,1.9
17-12-07 23:00,1.5
17-12-07 22:00,1.4
17-12-07 21:00,1.4
17-12-07 20:00,1.4
17-12-07 19:00,1.4
17-12-07 18:00,1.4
17-12-07 17:00,1.4
17-12-07 16:00,1.4
17-12-07 15:00,1.3
17-12-07 14:00,1.2
17-12-07 13:00,1.1
17-12-07 12:00,1.0
17-12-07 11:00,0.9
17-12-07 10:00,
17-12-07 09:00,
17-12-07 08:00,
17-12-07 07:00,
17-12-07 06:00,
17-12-07 05:00,0.6
17-12-07 04:00,0.7
17-12-07 03:00,0.7
17-12-07 02:00,1.0
17-12-07 01:00,1.1
17-12-07 00:00,1.1
16-12-07 23:00,1.2
16-12-07 22:00,1.3
16-12-07 21:00,1.3
16-12-07 20:00,1.3
16-12-07 19:00,1.6
16-12-07 18:00,2.2
16-12-07 17:00,2.1
16-12-07 16:00,1.7
16-12-07 15:00,1.5
16-12-07 14:00,1.6
16-12-07 13:00,1.4
16-12-07 12:00,1.4
16-12-07 11:00,1.5
16-12-07 10:00,1.6
16-12-07 09:00,1.4
16-12-07 08:00,1.3
16-12-07 07:00,1.2
16-12-07 06:00,1.2
16-12-07 05:00,1.3
16-12-07 04:00,1.3
16-12-07 03:00,1.4
16-12-07 02:00,1.4
16-12-07 01:00,1.4
16-12-07 00:00,1.3
15-12-07 23:00,1.5
15-12-07 22:00,1.3
15-12-07 21:00,1.1
15-12-07 20:00,1.2
15-12-07 19:00,1.2
15-12-07 18:00,1.4
15-12-07 17:00,1.3
15-12-07 16:00,1.2
15-12-07 15:00,1.0
15-12-07 14:00,1.0
15-12-07 13:00,1.0
15-12-07 12:00,1.0
15-12-07 11:00,1.1
15-12-07 10:00,0.9
15-12-07 09:00,0.9
15-12-07 08:00,0.9
15-12-07 07:00,0.8
15-12-07 06:00,0.8
15-12-07 05:00,0.7
15-12-07 04:00,0.5
15-12-07 03:00,0.6
15-12-07 02:00,0.6
15-12-07 01:00,0.8
15-12-07 00:00,0.8
14-12-07 23:00,0.7
14-12-07 22:00,0.6
14-12-07 21:00,0.9
14-12-07 20:00,1.3
14-12-07 19:00,0.8
14-12-07 18:00,1.0
14-12-07 17:00,1.0
14-12-07 16:00,0.7
14-12-07 15:00,0.6
14-12-07 14:00,0.6
14-12-07 13:00,0.7
14-12-07 12:00,0.8
14-12-07 11:00,0.8
14-12-07 10:00,0.8
14-12-07 09:00,0.7
14-12-07 08:00,0.7
14-12-07 07:00,0.6
14-12-07 06:00,0.5
14-12-07 05:00,0.5
14-12-07 04:00,0.5
14-12-07 03:00,0.5
14-12-07 02:00,0.5
14-12-07 01:00,0.5
14-12-07 00:00,0.7
13-12-07 23:00,0.8
13-12-07 22:00,0.9
13-12-07 21:00,0.9
13-12-07 20:00,0.6
13-12-07 19:00,0.7
13-12-07 18:00,0.6
13-12-07 17:00,0.6
13-12-07 16:00,0.5
13-12-07 15:00,0.5
13-12-07 14:00,
13-12-07 13:00,
13-12-07 12:00,
13-12-07 11:00,
13-12-07 10:00,
13-12-07 09:00,0.9
13-12-07 08:00,0.9
13-12-07 07:00,0.8
13-12-07 06:00,0.8
13-12-07 05:00,0.8
13-12-07 04:00,0.9
13-12-07 03:00,
13-12-07 02:00,
13-12-07 01:00,
13-12-07 00:00,
12-12-07 23:00,
12-12-07 22:00,1.1
12-12-07 21:00,1.1
12-12-07 20:00,1.1
12-12-07 19:00,1.0
12-12-07 18:00,1.0
12-12-07 17:00,0.8
12-12-07 16:00,0.9
12-12-07 15:00,0.9
12-12-07 14:00,0.9
12-12-07 13:00,0.9
12-12-07 12:00,0.7
12-12-07 11:00,0.7
12-12-07 10:00,0.7
12-12-07 09:00,0.6
12-12-07 08:00,0.5
12-12-07 07:00,0.5
12-12-07 06:00,0.5
12-12-07 05:00,0.5
12-12-07 04:00,0.5
12-12-07 03:00,0.7
12-12-07 02:00,0.9
12-12-07 01:00,1.1
12-12-07 00:00,1.5
11-12-07 23:00,1.5
11-12-07 22:00,1.5
11-12-07 21:00,1.5
11-12-07 20:00,1.5
11-12-07 19:00,1.5
11-12-07 18:00,1.6
11-12-07 17:00,1.7
11-12-07 16:00,2.1
11-12-07 15:00,2.1
11-12-07 14:00,1.8
11-12-07 13:00,1.6
11-12-07 12:00,1.6
11-12-07 11:00,1.1
11-12-07 10:00,1.0
11-12-07 09:00,1.0
11-12-07 08:00,0.8
11-12-07 07:00,0.7
11-12-07 06:00,0.7
11-12-07 05:00,0.7
11-12-07 04:00,0.7
11-12-07 03:00,0.7
11-12-07 02:00,0.5
11-12-07 01:00,0.6
11-12-07 00:00,0.6
10-12-07 23:00,0.6
10-12-07 22:00,0.7
10-12-07 21:00,0.8
10-12-07 20:00,0.8
10-12-07 19:00,0.9
10-12-07 18:00,0.8
10-12-07 17:00,0.7
10-12-07 16:00,0.6
10-12-07 15:00,0.9
10-12-07 14:00,0.9
10-12-07 13:00,0.9
10-12-07 12:00,1.2
10-12-07 11:00,1.3
10-12-07 10:00,1.4
10-12-07 09:00,0.7
10-12-07 08:00,0.8
10-12-07 07:00,1.7
10-12-07 06:00,1.2
10-12-07 05:00,0.8
10-12-07 04:00,1.0
10-12-07 03:00,1.0
10-12-07 02:00,0.9
10-12-07 01:00,0.8
10-12-07 00:00,0.9
09-12-07 23:00,0.9
09-12-07 22:00,1.1
09-12-07 21:00,0.9
09-12-07 20:00,0.8
09-12-07 19:00,0.7
09-12-07 18:00,0.5
09-12-07 17:00,0.5
09-12-07 16:00,0.7
09-12-07 15:00,0.8
09-12-07 14:00,0.6
09-12-07 13:00,0.5
09-12-07 12:00,0.7
09-12-07 11:00,0.8
09-12-07 10:00,0.5
09-12-07 09:00,1.5
09-12-07 08:00,
09-12-07 07:00,
09-12-07 06:00,
09-12-07 05:00,
09-12-07 04:00,
09-12-07 03:00,0.9
09-12-07 02:00,0.7
09-12-07 01:00,0.7
09-12-07 00:00,0.6
08-12-07 23:00,0.5
08-12-07 22:00,0.5
08-12-07 21:00,0.5
08-12-07 20:00,0.5
08-12-07 19:00,0.5
08-12-07 18:00,0.6
08-12-07 17:00,0.6
08-12-07 16:00,0.5
08-12-07 15:00,0.5
08-12-07 14:00,0.5
08-12-07 13:00,0.6
08-12-07 12:00,0.5
08-12-07 11:00,0.5
08-12-07 10:00,0.5
08-12-07 09:00,0.4
08-12-07 08:00,0.4
08-12-07 07:00,0.4
08-12-07 06:00,0.4
08-12-07 05:00,0.4
08-12-07 04:00,0.4
08-12-07 03:00,0.4
08-12-07 02:00,0.3
08-12-07 01:00,0.4
08-12-07 00:00,0.4
07-12-07 23:00,0.4
07-12-07 22:00,0.4
07-12-07 21:00,0.4
07-12-07 20:00,0.4
07-12-07 19:00,0.4
07-12-07 18:00,0.4
07-12-07 17:00,0.4
07-12-07 16:00,0.3
07-12-07 15:00,0.3
07-12-07 14:00,0.3
07-12-07 13:00,0.3
07-12-07 12:00,0.4
07-12-07 11:00,0.4
07-12-07 10:00,0.4
07-12-07 09:00,0.4
07-12-07 08:00,0.4
07-12-07 07:00,0.4
07-12-07 06:00,0.5
07-12-07 05:00,0.4
07-12-07 04:00,0.4
07-12-07 03:00,0.5
07-12-07 02:00,0.4
07-12-07 01:00,0.5
07-12-07 00:00,0.4
06-12-07 23:00,0.4
06-12-07 22:00,0.4
06-12-07 21:00,0.5
06-12-07 20:00,0.5
06-12-07 19:00,0.5
06-12-07 18:00,0.5
06-12-07 17:00,0.5
06-12-07 16:00,0.4
06-12-07 15:00,0.4
06-12-07 14:00,0.4
06-12-07 13:00,0.4
06-12-07 12:00,0.4
06-12-07 11:00,0.4
06-12-07 10:00,0.5
06-12-07 09:00,0.5
06-12-07 08:00,0.4
06-12-07 07:00,0.4
06-12-07 06:00,0.5
06-12-07 05:00,0.5
06-12-07 04:00,0.4
06-12-07 03:00,0.4
06-12-07 02:00,0.6
06-12-07 01:00,0.7
06-12-07 00:00,0.7
05-12-07 23:00,0.6
