Datum Zeit,Collmberg PM10
,µg/m³
31-12-07,12
30-12-07,14
29-12-07,16
28-12-07,10
27-12-07,29
26-12-07,25
25-12-07,23
24-12-07,38
23-12-07,41
22-12-07,51
21-12-07,49
20-12-07,48
19-12-07,50
18-12-07,52
17-12-07,28
16-12-07,26
15-12-07,20
14-12-07,10
13-12-07,6
12-12-07,1
11-12-07,10
10-12-07,7
09-12-07,5
08-12-07,9
07-12-07,4
06-12-07,8
05-12-07,6
04-12-07,9
03-12-07,3
02-12-07,3
01-12-07,8

